pixel,1067A,1072A,1077A,1082A,1087A,1092A,1097A,1102A,1107A,1112A,1117A,1122A,1127A,1132A,1137A,1142A,1147A,1152A,1157A,1162A,1167A,1172A,1177A,1182A,1187A,1192A,1197A,1202A,1207A,1227A,1232A,1237A,1242A,1247A,1252A,1257A,1262A,1267A,1272A,1277A,1282A,1287A,1292A,1297A,1302A,1307A,1312A,1317A,1322A,1327A,1332A,1337A,1342A,1347A,1352A,1357A,1362A
231,3.0887291053361355e-05,3.096768050131693e-05,3.124435841855045e-05,3.1417585603956875e-05,3.1621934749384186e-05,3.2078740646148145e-05,3.2479938774408184e-05,3.2474879399455235e-05,3.259867300744477e-05,3.278368365895886e-05,3.2849247858247195e-05,3.2924233767053395e-05,3.346315187312101e-05,3.3591297304339754e-05,3.417520761917137e-05,3.4442390556509306e-05,3.434550047528885e-05,3.4553086015674766e-05,3.470776418174455e-05,3.4485211341737906e-05,3.472808045234438e-05,3.485979773804325e-05,3.524891554790977e-05,3.517178165270629e-05,3.499476507208443e-05,3.5035886113012385e-05,3.464341919850071e-05,3.486752338287814e-05,3.4899479415670505e-05,3.453833311357882e-05,3.476817493307023e-05,3.484459622935085e-05,3.423132661570921e-05,3.436882478039782e-05,3.4183879466892135e-05,3.4512785023301285e-05,3.4897451985565865e-05,3.489985608379632e-05,3.4425736269730266e-05,3.435572569670617e-05,3.3996618907229466e-05,3.4354814740778366e-05,3.438874541157588e-05,3.466877897193831e-05,3.4514118946205765e-05,3.504432413680822e-05,3.5163264469225106e-05,3.4779496648891826e-05,3.556116094105284e-05,3.56230029823475e-05,3.6398078495126034e-05,3.634095007971273e-05,3.68427181364392e-05,3.655695601416695e-05,3.7343785075598055e-05,3.706236933671303e-05,3.742598624921303e-05
232,2.9500983136226646e-05,2.9476345734317877e-05,2.9615196600776258e-05,2.9681288785983587e-05,2.9784032153058717e-05,3.031436587673719e-05,3.062860026916305e-05,3.0680438623957824e-05,3.0948817900880625e-05,3.1157355056544895e-05,3.1197767032540564e-05,3.1392906984122166e-05,3.1950427063525633e-05,3.2086817281617766e-05,3.2728825758021635e-05,3.2982345192841105e-05,3.2934369949019566e-05,3.312751709599151e-05,3.340278349880489e-05,3.33911074619005e-05,3.358949647730847e-05,3.383350147115473e-05,3.428121186521612e-05,3.4156280974456907e-05,3.399533130141227e-05,3.41138681387555e-05,3.4057980485266195e-05,3.432200855188008e-05,3.439722207939095e-05,3.401637261588994e-05,3.401145697858141e-05,3.411536855915053e-05,3.355954460168493e-05,3.364953830465531e-05,3.3440712903529326e-05,3.379768601375707e-05,3.4111990751900516e-05,3.401799578004215e-05,3.367528193749825e-05,3.342272524241836e-05,3.317122899860281e-05,3.339335483034202e-05,3.338555822522313e-05,3.357923861246121e-05,3.344217096499816e-05,3.3887949924676946e-05,3.388235968651714e-05,3.3463247455136766e-05,3.4191879182458896e-05,3.3959197648174145e-05,3.4839724938769106e-05,3.468292831288581e-05,3.520039271729336e-05,3.4782238243237455e-05,3.5551809630655744e-05,3.516959990424402e-05,3.554398710910958e-05
233,2.838703272883125e-05,2.8342527274996167e-05,2.8320681912918713e-05,2.8286764987176832e-05,2.8243776115330183e-05,2.8691452065210346e-05,2.8873350376397254e-05,2.89241176113386e-05,2.9298410720473792e-05,2.953392810890673e-05,2.954541886270205e-05,2.9788030514916687e-05,3.0311864282274653e-05,3.0479515439327783e-05,3.113639751081436e-05,3.133025227365795e-05,3.131386136687119e-05,3.1513111543960884e-05,3.1855655277993826e-05,3.20733960460749e-05,3.2215480184418936e-05,3.260176527621885e-05,3.3107868753858084e-05,3.2906278941086713e-05,3.2784828449188424e-05,3.306345165853813e-05,3.328006830523062e-05,3.354152491500809e-05,3.369544355635387e-05,3.3547419415854886e-05,3.3345615901245904e-05,3.345552897990589e-05,3.2976658685996186e-05,3.308881255271513e-05,3.281913982730719e-05,3.322555939156239e-05,3.3367607578882755e-05,3.3217941643156736e-05,3.3018248903994164e-05,3.2702375078643674e-05,3.254486428470453e-05,3.271844657569292e-05,3.262367510368185e-05,3.276216462611747e-05,3.2644845601384556e-05,3.2976883038298906e-05,3.288421420370919e-05,3.248055963676163e-05,3.308204095802106e-05,3.2671066927424594e-05,3.355018865816359e-05,3.331154937486185e-05,3.3846601130245286e-05,3.3301712464379945e-05,3.395810544846386e-05,3.352750690705384e-05,3.383402494411027e-05
234,2.740587205185592e-05,2.7448762643248357e-05,2.7388658972513173e-05,2.7317634232382158e-05,2.7172300263000546e-05,2.745298116316646e-05,2.7473472363681728e-05,2.7509658875085717e-05,2.7842122854624547e-05,2.8071790411176176e-05,2.8046477860102724e-05,2.826212723664657e-05,2.875290415894891e-05,2.893963154967879e-05,2.9541252364422065e-05,2.963614219715427e-05,2.964307375754724e-05,2.9852822994231366e-05,3.0177575649550152e-05,3.054661710420065e-05,3.0710126503079465e-05,3.118432785214013e-05,3.1704238088937265e-05,3.1468767014193605e-05,3.143126088873005e-05,3.18809751135274e-05,3.222935848744146e-05,3.2499403165875943e-05,3.2747695621923436e-05,3.295880662960366e-05,3.2635698667506595e-05,3.277742512441158e-05,3.238069130052365e-05,3.2564300242905396e-05,3.228652056506578e-05,3.271235137779033e-05,3.262981341561985e-05,3.244224266509492e-05,3.237852423758976e-05,3.210178673222334e-05,3.200922382083339e-05,3.221254548537807e-05,3.2014910325070745e-05,3.213961139504432e-05,3.2077477802604995e-05,3.225024985942456e-05,3.2129439590906675e-05,3.176382475128599e-05,3.219886789176869e-05,3.174729819981982e-05,3.249349233119145e-05,3.2243149007769925e-05,3.273752610637984e-05,3.214396657083258e-05,3.264186415945758e-05,3.21888635105323e-05,3.244707970915301e-05
235,2.6368742809789944e-05,2.6545671608650194e-05,2.6589216242278572e-05,2.65602998129897e-05,2.6434962022621105e-05,2.659771753461e-05,2.651257967994025e-05,2.6554147905654945e-05,2.672224120674429e-05,2.6922939658389795e-05,2.682732000347201e-05,2.699127903547253e-05,2.7413285575381397e-05,2.7575647608043346e-05,2.8070183035923878e-05,2.8055421894455865e-05,2.8105007810667877e-05,2.8304004386868322e-05,2.8554856739622413e-05,2.898402197342383e-05,2.921732869163794e-05,2.967750529906277e-05,3.0147295323169136e-05,2.996419702586943e-05,3.00425847812172e-05,3.0589399803471506e-05,3.094071034456677e-05,3.125430743220139e-05,3.15881188539918e-05,3.208497461570689e-05,3.175614129976851e-05,3.1975619909766875e-05,3.1659256832643846e-05,3.1948986039830786e-05,3.1759758450481895e-05,3.214059391140852e-05,3.19084858115652e-05,3.167138987110248e-05,3.171074703622311e-05,3.155834135403972e-05,3.1488424592283554e-05,3.1765361878977805e-05,3.146605854252505e-05,3.161082618179937e-05,3.164263245115676e-05,3.162226281072288e-05,3.154452175983965e-05,3.1233391619164754e-05,3.1506780669687104e-05,3.112136597912406e-05,3.1618918712819044e-05,3.144341830757857e-05,3.181613144928313e-05,3.126274926543641e-05,3.160494379885777e-05,3.11423541813846e-05,3.1390627252461996e-05
236,2.526472007393632e-05,2.554815457550901e-05,2.568476778747307e-05,2.5728811022701195e-05,2.5740944635412993e-05,2.587961549877762e-05,2.581263847167302e-05,2.5915107762897626e-05,2.5930407198933986e-05,2.612735786427461e-05,2.596469694634591e-05,2.609513526741977e-05,2.6348146449940234e-05,2.643138240132365e-05,2.6787971457548488e-05,2.665932530667157e-05,2.6790873463037687e-05,2.693875722502873e-05,2.7119173474129835e-05,2.7560161719686376e-05,2.784350630721715e-05,2.8216423079409033e-05,2.8595993282511247e-05,2.8521702140585938e-05,2.872145158708332e-05,2.9250734527638182e-05,2.9560051946318268e-05,2.9931429823269813e-05,3.0301380304321265e-05,3.089549796473376e-05,3.066895056654317e-05,3.0970868655945355e-05,3.07236502453333e-05,3.1155062610709134e-05,3.111884219787766e-05,3.139416385760457e-05,3.1174251415934915e-05,3.089097160567453e-05,3.0986969173277505e-05,3.1036079271998246e-05,3.0955338000716775e-05,3.130219467971415e-05,3.092486305996964e-05,3.109066002928851e-05,3.1219695490362405e-05,3.101109235353661e-05,3.1027138764627365e-05,3.081010481176461e-05,3.0942912715256844e-05,3.0658443997637264e-05,3.087354766043345e-05,3.08366359327166e-05,3.106098615746614e-05,3.061057033945451e-05,3.080284928494061e-05,3.0365054977614788e-05,3.059604301626051e-05
237,2.4251718309761663e-05,2.4604063904287725e-05,2.467684126266389e-05,2.4767845277044433e-05,2.491916726519154e-05,2.5047985685817394e-05,2.5103368597456424e-05,2.530451250574813e-05,2.5293999613991354e-05,2.5548099435097394e-05,2.5433237605591895e-05,2.5537600945919532e-05,2.5543848861324547e-05,2.552961747784365e-05,2.5730342141766957e-05,2.547949080049328e-05,2.570241242819155e-05,2.575587540123762e-05,2.5894270385024537e-05,2.6335967819473317e-05,2.663486918376674e-05,2.6887957297975986e-05,2.7188991251252106e-05,2.721412535734831e-05,2.751937975163481e-05,2.795876363688834e-05,2.824064640225373e-05,2.8643762599394213e-05,2.8991917376579186e-05,2.952587765613177e-05,2.942581129282581e-05,2.976363963366083e-05,2.9579692169375604e-05,3.0164370140915545e-05,3.0273872311710176e-05,3.04320610622003e-05,3.035362193895204e-05,3.0059110891895772e-05,3.0192307734076203e-05,3.047312383644917e-05,3.0407613384205633e-05,3.076349410754875e-05,3.037372408069463e-05,3.054279456100488e-05,3.072761503755257e-05,3.0371647683636573e-05,3.0505095295532672e-05,3.0409268774637237e-05,3.041591943277508e-05,3.021152265484599e-05,3.0199951680401094e-05,3.031903811612135e-05,3.0449769888900945e-05,3.0137096842152563e-05,3.017283144670851e-05,2.9806667344277253e-05,2.998600565578784e-05
238,2.3472475667082103e-05,2.3878943599808638e-05,2.3759982325920386e-05,2.386519403093692e-05,2.4059992782536204e-05,2.4102339794053172e-05,2.428942484432125e-05,2.4528735449701644e-05,2.4606823459586222e-05,2.496613483108323e-05,2.5051854079963628e-05,2.511117345752769e-05,2.4922906458287428e-05,2.4852042567745974e-05,2.4898861802975118e-05,2.453536063705129e-05,2.4809124317227864e-05,2.4768617095074138e-05,2.4868268842482445e-05,2.5301464008545763e-05,2.5585841459809346e-05,2.5703280544248644e-05,2.597320303714121e-05,2.6053705073981892e-05,2.644128289074149e-05,2.678547227184068e-05,2.7033108486342356e-05,2.743693678581496e-05,2.7743327702172925e-05,2.817161422188937e-05,2.8139319329662792e-05,2.844189361737533e-05,2.8338302457209027e-05,2.9028344209834826e-05,2.9236158474244177e-05,2.93064622842707e-05,2.939139299322198e-05,2.9128210672676532e-05,2.9299335737874932e-05,2.9780551969469903e-05,2.9813215881898506e-05,3.0108952971590797e-05,2.9789384368626563e-05,2.9958630344153566e-05,3.0141091732351155e-05,2.9711260709612848e-05,2.9962347018000502e-05,2.9961445569141248e-05,2.9840682859394957e-05,2.969133378045604e-05,2.9548628588417248e-05,2.9793744284132526e-05,2.9929056767084364e-05,2.975663858092525e-05,2.9642788161469746e-05,2.938492395091411e-05,2.947247985094261e-05
239,2.293702939126843e-05,2.3379988649132485e-05,2.3096696898121666e-05,2.319626138798988e-05,2.3374848837223706e-05,2.326473162007937e-05,2.3491687934184745e-05,2.3658290799347604e-05,2.382330807546554e-05,2.42672078820122e-05,2.459092816688061e-05,2.4593234933056905e-05,2.435777444040192e-05,2.4288969522539513e-05,2.4226788491991722e-05,2.3804488678426488e-05,2.4103808565140114e-05,2.4008886454565745e-05,2.405099034238548e-05,2.4438115373743185e-05,2.46781666387048e-05,2.465335310857979e-05,2.4934807796557545e-05,2.5031681825012328e-05,2.545211864057569e-05,2.5728803496067293e-05,2.5908426380159065e-05,2.631932377540171e-05,2.657549011692001e-05,2.6960599209362358e-05,2.694680846950945e-05,2.7145333364820302e-05,2.715634295400011e-05,2.786628062457989e-05,2.81015535962216e-05,2.81101650979604e-05,2.8288355514456237e-05,2.810721196287541e-05,2.8287148738334626e-05,2.8912112636751722e-05,2.909346130272268e-05,2.931347374153903e-05,2.9129052920872113e-05,2.932346919655997e-05,2.9467535246168843e-05,2.903972950773169e-05,2.9392778367800226e-05,2.9420776711565473e-05,2.9199527084783198e-05,2.90844125405034e-05,2.889490793284656e-05,2.9206249488037293e-05,2.9414122074147526e-05,2.9370534870461762e-05,2.9118727656837818e-05,2.901354664451117e-05,2.8970036970833478e-05
240,2.254682483674936e-05,2.299279490870751e-05,2.2689294642710887e-05,2.2759150182062526e-05,2.2951789430747878e-05,2.2707102921918744e-05,2.2889734977103386e-05,2.291665517001286e-05,2.309309873187005e-05,2.35342170122752e-05,2.3960903186357034e-05,2.391901587585533e-05,2.373498958936873e-05,2.370329557759687e-05,2.3607178199445464e-05,2.320640922687725e-05,2.3567367024130028e-05,2.345841480287301e-05,2.344902726253916e-05,2.374439535111877e-05,2.3914011822040368e-05,2.375953183452081e-05,2.404783655175221e-05,2.4124532013756987e-05,2.449146069706478e-05,2.475156387830637e-05,2.4847951139898238e-05,2.527341743107557e-05,2.5458243573884555e-05,2.590012165944844e-05,2.592259201596163e-05,2.5993714181285793e-05,2.6151777424802398e-05,2.680540230533241e-05,2.699652549623389e-05,2.694767583149233e-05,2.7104910442966142e-05,2.704951241661232e-05,2.7203966945845466e-05,2.7905415495866762e-05,2.819584385766179e-05,2.837436635395385e-05,2.8362621255290325e-05,2.860154800065947e-05,2.8697050583408837e-05,2.831281729122269e-05,2.876567061714969e-05,2.87784561672388e-05,2.8519775534976813e-05,2.8418180034663275e-05,2.8228880618052656e-05,2.8564132713085638e-05,2.8828364619884283e-05,2.8916027259623604e-05,2.853091018623338e-05,2.861881643796445e-05,2.8427068210151622e-05
241,2.2155313817445327e-05,2.2576160835345983e-05,2.2395130026748827e-05,2.245134094968845e-05,2.270540882168855e-05,2.2389498618712425e-05,2.254300627567601e-05,2.2448250116685463e-05,2.2570234696520772e-05,2.292996607959306e-05,2.327855099796265e-05,2.3216569666182654e-05,2.306043142753749e-05,2.305601320417136e-05,2.2967335076569683e-05,2.266123188306419e-05,2.3119642909498083e-05,2.3028372523594793e-05,2.301116537823848e-05,2.3209027280020027e-05,2.330318553093918e-05,2.305515495386315e-05,2.329913166856469e-05,2.3315168834437854e-05,2.353671374624448e-05,2.384758435891653e-05,2.3853242202179004e-05,2.425763470263364e-05,2.4386715962629555e-05,2.4921539578845665e-05,2.503704186308268e-05,2.5016759617490063e-05,2.532017746911274e-05,2.587946790593289e-05,2.6024364190416424e-05,2.589255354949198e-05,2.595144704430644e-05,2.6027783421879432e-05,2.617060240952264e-05,2.6854338748919676e-05,2.7162587434418266e-05,2.734144014170553e-05,2.7487262145094284e-05,2.774690523959879e-05,2.7798249896347136e-05,2.7473252920180905e-05,2.802740859245912e-05,2.8052493501984668e-05,2.7810574851921852e-05,2.7727537838204634e-05,2.7538764313028808e-05,2.7897617163761432e-05,2.8151322761814368e-05,2.835410931100475e-05,2.788496968066889e-05,2.815413710956428e-05,2.783817514506977e-05
242,2.1658980707740706e-05,2.2049837000130905e-05,2.2049144623992763e-05,2.214624661328788e-05,2.2464177946559188e-05,2.2142400491300034e-05,2.235179269623264e-05,2.2208125487681025e-05,2.224887042945879e-05,2.253276410377244e-05,2.272422481676407e-05,2.2655808875737233e-05,2.2441617550587843e-05,2.2431276038667506e-05,2.2331620940781273e-05,2.2150834571277246e-05,2.267764629820145e-05,2.2640768843460644e-05,2.2646204040138e-05,2.277939583969917e-05,2.2806932762040412e-05,2.252979643815053e-05,2.269233374014149e-05,2.264263518251993e-05,2.264029365332509e-05,2.3027188967921492e-05,2.292252602411587e-05,2.325811757028276e-05,2.340399388112773e-05,2.397766821871044e-05,2.422546927555389e-05,2.416140485408458e-05,2.4548941460353374e-05,2.502396667422503e-05,2.517957430032068e-05,2.492475782223685e-05,2.4928258427649163e-05,2.512680585532344e-05,2.529377151833587e-05,2.5876759127670888e-05,2.61110432126152e-05,2.629628769521304e-05,2.6522336244902104e-05,2.6752136586923803e-05,2.6782441895276175e-05,2.65106989946453e-05,2.7150409690602054e-05,2.72533449925453e-05,2.704904543430444e-05,2.701591310607031e-05,2.680972784223007e-05,2.7208874166779603e-05,2.7408678951132223e-05,2.7669654335599652e-05,2.72258421894234e-05,2.7617106987516865e-05,2.72184201285078e-05
243,2.1038501316586897e-05,2.1394932384378146e-05,2.1556523499465306e-05,2.1723905302726845e-05,2.208554678448612e-05,2.1828529608497545e-05,2.2145694485323665e-05,2.2023105129437022e-05,2.199823898069197e-05,2.227469564532229e-05,2.2338038027639873e-05,2.227693257852628e-05,2.1960949768931606e-05,2.1939971378757786e-05,2.18143324270901e-05,2.1716555332757915e-05,2.2234917786363236e-05,2.2276094380803782e-05,2.2279557152430042e-05,2.23912088949057e-05,2.236129740730402e-05,2.2122290810158394e-05,2.221682350353158e-05,2.215275475336639e-05,2.1884014285890483e-05,2.2309457524483536e-05,2.2090718086535635e-05,2.2329306694048734e-05,2.252932259539958e-05,2.307291470582262e-05,2.3443381957670166e-05,2.3355379287922368e-05,2.3749091764338823e-05,2.4159174150964347e-05,2.43745263333638e-05,2.3975868412851856e-05,2.405103998441709e-05,2.435430806253726e-05,2.457217553183772e-05,2.505047295535068e-05,2.5146807269035865e-05,2.5302358647491987e-05,2.554211632972803e-05,2.569345217406192e-05,2.5720971122730826e-05,2.5474474996452802e-05,2.618346004125123e-05,2.639338695858347e-05,2.6208619127208296e-05,2.6263564973183795e-05,2.6031263844790368e-05,2.6471277059087025e-05,2.6611667191867665e-05,2.689895062681894e-05,2.6576021638850797e-05,2.7028038944253048e-05,2.659254787854823e-05
244,2.0297419451854674e-05,2.060041565776536e-05,2.0893080742513466e-05,2.1121266902807378e-05,2.1520169559682288e-05,2.138205779913011e-05,2.1780286032892086e-05,2.172271265344249e-05,2.1676554638909586e-05,2.200580260329606e-05,2.199415697302509e-05,2.1984676803021407e-05,2.1610216430384365e-05,2.161464796289762e-05,2.1483615792620374e-05,2.1401038175917536e-05,2.1840686383485088e-05,2.1944677561940245e-05,2.1909124907124394e-05,2.2014917085286482e-05,2.1930879336983513e-05,2.1766646817820816e-05,2.183056463316828e-05,2.1822699588425268e-05,2.1305951812206407e-05,2.1721581728684234e-05,2.1438652923807147e-05,2.15615243309293e-05,2.1750098742172587e-05,2.2205749502089534e-05,2.26581137980658e-05,2.2551030638094033e-05,2.2924444816930786e-05,2.3266000647952155e-05,2.3546877530566195e-05,2.3034371044453734e-05,2.3256633954132888e-05,2.363280914745758e-05,2.392226687509361e-05,2.434086343817509e-05,2.4282587799882307e-05,2.437046879761947e-05,2.4641011350755764e-05,2.467741712423436e-05,2.470828113185845e-05,2.446851727336571e-05,2.521839102972317e-05,2.5499024606791198e-05,2.5308979499683096e-05,2.546388287422081e-05,2.5215170324563222e-05,2.5666314328856727e-05,2.5774434084588005e-05,2.608137746943097e-05,2.591164424025488e-05,2.6380082633852013e-05,2.5977530459737837e-05
245,1.9409274382519384e-05,1.964984840295494e-05,2.0062323609206207e-05,2.0337023269807998e-05,2.078947270087186e-05,2.077640450247776e-05,2.1180126500960237e-05,2.1217333867853232e-05,2.1208530646025687e-05,2.1600533674538626e-05,2.1549921205370374e-05,2.1633947083428254e-05,2.1293336071427564e-05,2.137088923944056e-05,2.1269270873103423e-05,2.118862464567626e-05,2.1523742001697227e-05,2.1659556324704054e-05,2.1584130793116736e-05,2.1666461436363707e-05,2.1512639334566333e-05,2.1419924789461853e-05,2.1483218352515977e-05,2.156356589641096e-05,2.088231154042848e-05,2.127749148573926e-05,2.1015069056357605e-05,2.099583560720244e-05,2.1073605117316528e-05,2.137161521546367e-05,2.1846489554171538e-05,2.173334466010292e-05,2.2102672731114253e-05,2.2380045005158318e-05,2.2685076665118e-05,2.214912346396608e-05,2.248377366030718e-05,2.291529968139389e-05,2.326714300266608e-05,2.363903516102797e-05,2.3466520544943703e-05,2.346918700808036e-05,2.3819516288248285e-05,2.3744063239277904e-05,2.3801031736488683e-05,2.3597021282376155e-05,2.4323283188074465e-05,2.4614195964160235e-05,2.4428335837197008e-05,2.4629171346907682e-05,2.439340072608491e-05,2.4815389005333234e-05,2.493606290718149e-05,2.5227854344383674e-05,2.5206012300258413e-05,2.566533239783179e-05,2.534776136926438e-05
246,1.8373572609902214e-05,1.8570871997542756e-05,1.9091734103611677e-05,1.939896885441882e-05,1.9921576428448093e-05,2.0002509754459593e-05,2.0350617093356923e-05,2.049851825373638e-05,2.058228674004033e-05,2.099768236684904e-05,2.0932606705105096e-05,2.1106657826447605e-05,2.0897982608532396e-05,2.1073336890556748e-05,2.1029857065343773e-05,2.100278288073712e-05,2.124749584937646e-05,2.1410330529067844e-05,2.1321113605504888e-05,2.1359299854084078e-05,2.1111167745996897e-05,2.106458749157551e-05,2.1141867704193795e-05,2.1289697849105026e-05,2.057106505869022e-05,2.0949800986673082e-05,2.076233014867752e-05,2.05922256338201e-05,2.052813708258387e-05,2.06205743733512e-05,2.104594173285681e-05,2.0940962944075257e-05,2.1306186233540907e-05,2.1535702187828672e-05,2.179093482734422e-05,2.134908027685188e-05,2.17300004469276e-05,2.2222943435619607e-05,2.2578362240232486e-05,2.2873786867537053e-05,2.266886837112512e-05,2.2585404103238964e-05,2.299757677059164e-05,2.2868019822355734e-05,2.2972658129588515e-05,2.288014373323876e-05,2.3511158141167485e-05,2.378212324152623e-05,2.363877214330019e-05,2.3800557634233097e-05,2.3596457790656602e-05,2.3969740686099508e-05,2.411795047531733e-05,2.435077310473219e-05,2.4463633151863586e-05,2.4892219013757252e-05,2.4665049266197e-05
247,1.7280791171222622e-05,1.74540787658263e-05,1.8045070796683553e-05,1.835974476769599e-05,1.891792428997253e-05,1.9064714375010328e-05,1.9361341056248354e-05,1.961419846566048e-05,1.9803572157455342e-05,2.018622063480602e-05,2.0136151567371953e-05,2.0372397012299037e-05,2.036572034457332e-05,2.062089992903816e-05,2.0659147585791326e-05,2.0752029971789465e-05,2.0934372730240945e-05,2.1145346239448453e-05,2.107024024763724e-05,2.105684151648584e-05,2.073061244726205e-05,2.071236164527569e-05,2.080100301930733e-05,2.097253763335804e-05,2.032932722454086e-05,2.0661350404079278e-05,2.0547367697289857e-05,2.0269524940078594e-05,2.012370597941784e-05,2.0030506006905037e-05,2.0353771173774588e-05,2.0267466981698327e-05,2.059786874616019e-05,2.0764053035492264e-05,2.0881898275416346e-05,2.061657832190578e-05,2.1014944973600274e-05,2.1578902364184048e-05,2.185110676710073e-05,2.2056517207302496e-05,2.1895691795788748e-05,2.174908265481908e-05,2.213528642869856e-05,2.203610073315948e-05,2.215470479021012e-05,2.223359430436581e-05,2.274985309114559e-05,2.299915866326481e-05,2.294381955849437e-05,2.303192580752708e-05,2.285134691096935e-05,2.317376472470554e-05,2.3337194887846028e-05,2.3470895382836102e-05,2.3702926430150213e-05,2.406384987843638e-05,2.3936275989945208e-05
248,1.626283098265321e-05,1.6401355763453393e-05,1.7000420499955412e-05,1.7297122056767858e-05,1.7802024752511937e-05,1.8012457939166262e-05,1.828774229758409e-05,1.8629198913157705e-05,1.8884695229767786e-05,1.9196195154997093e-05,1.9194961756508993e-05,1.948183659708113e-05,1.9684584290153156e-05,1.997861560400816e-05,2.0124105781521867e-05,2.0359977844989472e-05,2.0509653233960643e-05,2.0789219913102763e-05,2.0763764376154048e-05,2.0687497025398323e-05,2.03708836291858e-05,2.0381995635727614e-05,2.0468080972041668e-05,2.062241068596964e-05,2.010610840822052e-05,2.0326433582639588e-05,2.0263560133668105e-05,1.9957135791136174e-05,1.9834791096922464e-05,1.9633404921184812e-05,1.9854149414283954e-05,1.9799066000461757e-05,2.0048095925620025e-05,2.0109492249388237e-05,2.002583289028432e-05,1.9940230276722308e-05,2.0359666229354324e-05,2.0958739621927e-05,2.1072323329794986e-05,2.1219587348727273e-05,2.11454681096766e-05,2.09887583223779e-05,2.1275623501241995e-05,2.1265983035345085e-05,2.1329119165548647e-05,2.1570438827580138e-05,2.2006015048504058e-05,2.221986438782908e-05,2.2284841056875592e-05,2.234093582893858e-05,2.217809944964085e-05,2.2446081409731243e-05,2.2624954932011757e-05,2.262069925016445e-05,2.295252829725165e-05,2.320567818233784e-05,2.318757567371625e-05
249,1.538854244827631e-05,1.5471972115439522e-05,1.60134361152591e-05,1.627956178384848e-05,1.6656135695088268e-05,1.6935431294338296e-05,1.7179634064364635e-05,1.7590715652961113e-05,1.785741557332241e-05,1.8080472182136364e-05,1.8163463954308066e-05,1.850557946119369e-05,1.886963228807697e-05,1.917989787417933e-05,1.944778476833473e-05,1.979346827156353e-05,1.992847108827028e-05,2.0272041824047567e-05,2.033349810538316e-05,2.018778134842432e-05,1.9999168965311807e-05,2.005695563711525e-05,2.013469303012697e-05,2.024732972168679e-05,1.9859451775877038e-05,1.993255166734091e-05,1.9886067664918023e-05,1.962167131321493e-05,1.9598635007117043e-05,1.939503106605117e-05,1.954748208108171e-05,1.953266006317454e-05,1.965097564662566e-05,1.9609127004126845e-05,1.9321959963627246e-05,1.9361264072586328e-05,1.980197685684417e-05,2.0340107001044935e-05,2.0252850097018887e-05,2.0383031093444132e-05,2.040256893275512e-05,2.029267139329332e-05,2.046854863055751e-05,2.055087530365433e-05,2.054194703600001e-05,2.088644046835801e-05,2.1271893987352577e-05,2.1415608612375463e-05,2.161902984043938e-05,2.170532094017971e-05,2.1577286019861238e-05,2.1770345045256642e-05,2.1981238531585775e-05,2.1842869969973287e-05,2.2249744600770967e-05,2.237728899379032e-05,2.2437709562235607e-05
250,1.4641147696013596e-05,1.4677403891888276e-05,1.5119005583534884e-05,1.534414486925754e-05,1.5584682369920638e-05,1.5916206376059415e-05,1.6101780021888952e-05,1.6541275376815744e-05,1.678571610092488e-05,1.6909372775947782e-05,1.7110617067735763e-05,1.748829143922175e-05,1.794837513571593e-05,1.8291819852474428e-05,1.8670330773529148e-05,1.9067345541926092e-05,1.917374779471561e-05,1.9564137997894688e-05,1.9720457984375156e-05,1.953113390656811e-05,1.954162032507732e-05,1.9671210130539476e-05,1.976573957869741e-05,1.983087217981209e-05,1.9569251178984464e-05,1.9528582721591354e-05,1.9459026959623005e-05,1.9269697276687105e-05,1.9347524109151416e-05,1.923871736244787e-05,1.9348589713328322e-05,1.9377171447709868e-05,1.933128813846917e-05,1.9245630952070707e-05,1.8822527859614773e-05,1.8937977672203366e-05,1.937047897431987e-05,1.975477585393564e-05,1.9476165731875117e-05,1.9593804189239652e-05,1.9680627659768213e-05,1.9650131250651542e-05,1.9718464739041612e-05,1.9851572301650823e-05,1.9831884966883446e-05,2.0218479679082064e-05,2.0551879536634147e-05,2.0606176426721718e-05,2.095876126370597e-05,2.1104408884754424e-05,2.104273196296365e-05,2.112760901036196e-05,2.136392910407653e-05,2.1145426255178437e-05,2.160503824666809e-05,2.163141268284534e-05,2.171320974439833e-05
