pixel,1432A,1437A,1442A,1447A,1452A,1457A,1462A,1467A,1472A,1477A,1482A,1487A,1492A,1497A,1502A,1507A,1512A,1517A,1522A,1527A,1532A,1537A,1542A,1547A,1552A,1557A,1562A,1567A,1572A,1577A,1582A,1587A,1592A,1597A,1602A,1625A,1630A,1635A,1640A,1645A,1650A,1655A,1660A,1665A,1670A,1675A,1680A,1685A,1690A,1695A,1700A,1705A,1710A,1715A,1720A,1725A,1730A,1735A,1740A,1745A,1750A,1755A,1760A,1765A,1770A,1775A,1780A,1785A,1790A,1795A
135,0.0017643052829306874,0.0017571636127839392,0.0017550852657689574,0.0017530722275528607,0.001749959773295032,0.0017500422903465476,0.0017472083679316395,0.001743934325125587,0.0017316435995213587,0.0017344423655299285,0.0017231851022402346,0.0017204167063898028,0.0017164134112012974,0.0017093136849899875,0.0017141767622173042,0.0017059979387408493,0.0017020089742820245,0.0016967608523391564,0.0016938741616355515,0.0016866321287851115,0.0016768572227854918,0.0016719637184766526,0.001665254662786852,0.0016540717504142472,0.0016497872991200848,0.0016501131820406585,0.0016475881799380796,0.001645206626101218,0.0016450812764695428,0.001633651761744602,0.0016311739787902902,0.0016267542811539025,0.0016131815047090985,0.0016042856505854677,0.0016031315799154599,0.0015819172402947413,0.0015817712882198593,0.0015812193961218365,0.0015813043210200235,0.0015793723106779544,0.0015752994247012686,0.0015684885179069994,0.0015617950613882028,0.0015592921195247732,0.0015550025091587581,0.001552781848705636,0.0015476767227351625,0.0015459810611461336,0.0015515564780754325,0.0015472914483594634,0.001544627090971018,0.0015377757252492048,0.0015406530406297824,0.0015458657801921756,0.0015398741615530874,0.0015434298847194418,0.0015437585032695743,0.0015277268808182448,0.0015317723228967122,0.001527598124295877,0.001525764033859316,0.0015253896714976193,0.001529078494170692,0.0015280637195621831,0.0015231767344425287,0.0015266472204285386,0.0015257686706687046,0.0015188304176341567,0.0015152282526815285,0.0015137940731173726
136,0.001865424363478481,0.001855640183639452,0.0018517811171812094,0.001847765720538312,0.0018433607858794991,0.0018404537531791433,0.0018352351680212824,0.0018290699687774086,0.0018160434238360505,0.001817537954840461,0.001805350219793732,0.001801684890913989,0.0017988899425150672,0.0017926862802453399,0.001797961920390574,0.0017898465307764821,0.00178542828090418,0.0017779702017856297,0.0017735840066790895,0.0017658514373838344,0.001755920853851285,0.001751791552491751,0.0017465623534896769,0.0017364949055068185,0.0017350552371787873,0.0017379838837810807,0.0017352440929219704,0.0017343115215551533,0.0017353308400326114,0.001724674463770382,0.0017241893930496422,0.0017212888372796047,0.0017096054386294926,0.0017035587629216304,0.001705656453319201,0.0016895512367527525,0.0016900871817826142,0.0016907846140771694,0.0016913979931312342,0.0016905811642292053,0.0016891028755490365,0.001684566653902754,0.001681742729578434,0.0016808181528684234,0.001677428793828818,0.0016749471730674091,0.001669588154317655,0.001667553480587108,0.001669724089230898,0.0016671718013657648,0.0016652857642884171,0.001660205325782524,0.0016625709771907605,0.001666466433028316,0.0016602787241363007,0.0016608827015812536,0.0016601326679944349,0.0016449811894615606,0.0016466317306361561,0.001640582971660813,0.001638939462085426,0.0016372512311768207,0.001639073316318591,0.0016370534357143618,0.0016292290087197715,0.0016310789643271414,0.0016270982296793573,0.0016183744853118169,0.0016152121801013164,0.0016132069614330047
137,0.001969359469486089,0.0019603076160235977,0.001957478692407982,0.0019528206183274464,0.0019486222953506774,0.001943706758203201,0.0019380202698580965,0.001931204931835947,0.0019204729820842923,0.0019229091256910114,0.0019134917213092075,0.0019107117177415687,0.0019122055327495692,0.0019080941396161573,0.0019149237056986167,0.0019092520588239587,0.0019045714002493281,0.0018969960084465113,0.0018938975531476035,0.0018888269392796375,0.0018812284475575077,0.0018798352367646802,0.001877459242351904,0.0018694143594379614,0.0018704850104635984,0.0018747897898388488,0.0018707524046473968,0.001871246566782645,0.0018742212319747347,0.0018663162223843718,0.0018687175151164972,0.00186940436357692,0.0018609935987237765,0.0018577748783889282,0.0018624595760810434,0.0018462894189662632,0.0018458428707051687,0.0018461481326653509,0.0018459903943367105,0.0018447756290476886,0.0018445538016890546,0.0018404971262711923,0.0018397509231803106,0.001838928103213457,0.00183586445512712,0.0018316580447024727,0.0018267451240348907,0.0018244037110432152,0.001823307717334084,0.0018217898761740136,0.001818881402981251,0.001813529742626533,0.0018127321499558074,0.0018128041189338336,0.0018037943473751782,0.0018000498417158023,0.0017971498897001797,0.0017837281300229484,0.0017824671732922805,0.0017746491889697638,0.001772223048501208,0.0017688708298335086,0.0017673037708752454,0.0017641655411229204,0.0017533227692365125,0.001753916169595717,0.0017476035121352185,0.0017371509304379773,0.0017349836111982288,0.0017322279451767238
138,0.002107245634094821,0.0021014093406184252,0.0021016549829714266,0.002097739796849795,0.002094947262923768,0.002090032609222838,0.0020863007722797984,0.0020816510817738233,0.0020761397203575365,0.0020809438482586604,0.0020758193710281683,0.002073873751866205,0.002079642501781853,0.0020762838380715067,0.0020843074723672656,0.0020820531160704,0.002076759492452875,0.002070870677787901,0.0020705943513411526,0.0020694184965360527,0.0020634360469406567,0.0020640850479976217,0.002063193810611797,0.0020555859173394158,0.002056753537653287,0.0020594037077157393,0.002052488058533436,0.0020526868718774727,0.002056819286896413,0.002051184381981048,0.0020545896094300038,0.0020579243024319922,0.002051373110531546,0.0020487391184948896,0.00205299568831711,0.00203222559990763,0.0020288055963507134,0.0020265475948243834,0.0020229663565082454,0.0020189649523464854,0.0020174969630422893,0.0020112076796635642,0.002009641333658202,0.002006920581055348,0.002004261042671624,0.0019977065440541326,0.0019941060674833148,0.0019920945872975325,0.001988203949317358,0.0019874409392129032,0.001982790258560564,0.00197592698195551,0.0019713516815157857,0.0019674395196289988,0.001954216784528064,0.001946067446533054,0.0019409074580916293,0.001929311552940324,0.0019247753794221789,0.0019158720744561215,0.0019117123799414991,0.001906785072621629,0.0019018177413744567,0.001898401433321082,0.0018861482689597297,0.0018868655031653984,0.0018797135451237808,0.001868118597984252,0.001866886101771981,0.0018631887332226519
139,0.0023032928070514857,0.0022993765754718487,0.002301890588230021,0.002298508754573232,0.0022971244731326804,0.002293502527980134,0.00229233388068674,0.00229024542796912,0.002289794914268669,0.002294988653745814,0.0022918569027370194,0.0022887778041038678,0.002295730195667719,0.0022905284696500307,0.002297717784407205,0.002297463811444627,0.0022907943581596275,0.002286467135031609,0.0022877597044764692,0.002288851455960825,0.0022810124972983824,0.0022809143834482525,0.0022791868027282986,0.002269926738875393,0.002269039728031623,0.0022677351612126304,0.002257639014236139,0.002255642083060864,0.002259559354937921,0.00225396464710619,0.002255662061231118,0.0022592959295114428,0.002252672999745596,0.002248425108613195,0.002249771323769402,0.0022248396266507124,0.0022176226685866394,0.0022125722744877514,0.002204292133444156,0.002196990157858184,0.0021937055982054845,0.0021847462934574675,0.0021805554671218198,0.002174456357948128,0.0021719438254917964,0.002162400703185217,0.002159221445775451,0.002157376936717035,0.0021495573963547353,0.002148791769063113,0.0021427723816573306,0.0021350366467000354,0.002128699033171125,0.0021229024261330987,0.0021063087312723273,0.0020953774821081067,0.0020887242938565395,0.002078541483785299,0.0020710045531348326,0.002061884490179062,0.0020560837275612285,0.002049588523721177,0.002041855543179685,0.0020384901579905412,0.0020264527504222454,0.00202810816185948,0.002020727640442139,0.0020085331238289352,0.0020080606841097327,0.002003664952480416
140,0.002551364897597266,0.0025459535263137466,0.0025482916098346783,0.0025438731789526165,0.0025423695376357016,0.002539191451594687,0.002538769038700362,0.002537256524661655,0.0025393500636563377,0.0025415270895548037,0.002537060405868585,0.0025315160338648585,0.002536433639677118,0.002528896998053983,0.0025334825582747234,0.0025333626658850194,0.0025255591281972863,0.0025218050641504907,0.002522683562693147,0.0025239742459247623,0.0025121057900210856,0.002509456834396173,0.0025063758269042624,0.0024954312174089487,0.002492202035150852,0.0024872114735793533,0.0024758009023330553,0.00247119818950814,0.002474707070403405,0.002467794250067587,0.0024668131731882424,0.0024689421916272453,0.002461601336026073,0.0024545686207869013,0.002451909107844793,0.0024243162146437265,0.002414295242861689,0.0024082360177977873,0.0023964117646149852,0.0023871727750302235,0.002383365328071616,0.002373657554453369,0.002365958130728063,0.002355407905058636,0.002351781264828195,0.002338140460329068,0.0023331810330537487,0.002330992206887737,0.0023170548850387964,0.002314791928443507,0.002307417231908909,0.002299877044499732,0.0022938236332331013,0.0022875006022466922,0.002269656656535214,0.002257410045834265,0.0022498242963133602,0.00224098351959652,0.0022315819625692663,0.002223278827769584,0.00221684168367652,0.0022083097624801627,0.0021982210464440727,0.002193728801694023,0.00218234315331387,0.0021840298477942715,0.002175648082054087,0.0021624641048806448,0.002162038176910266,0.002156853885360253
141,0.0028300383796523317,0.002822197306328988,0.0028234269475831838,0.002817821641467876,0.002814969727219152,0.0028110167976012927,0.0028095961980061698,0.0028075571637830978,0.002810994373756371,0.0028094903437538266,0.0028030688703438358,0.002796070978699314,0.002798232345387039,0.002790875674875347,0.00279246257106202,0.0027922678099832213,0.002784509297032132,0.0027806739549426423,0.002780197602465196,0.002780818569143825,0.002765656695752764,0.0027605943586967506,0.0027572098562719197,0.0027466050648009034,0.002741807406526361,0.0027347369059740056,0.0027244864631475784,0.002717721255050415,0.002720961949743185,0.002712747383483381,0.002709031014734238,0.002707797253196845,0.0026996391896469034,0.0026889157238239297,0.002681837719360693,0.002653474066688019,0.00264254654525016,0.002636200647370719,0.0026222848241488077,0.002611635045408268,0.002607533702060637,0.0025987393997468204,0.002586770813312135,0.002571420345091365,0.0025659320118888397,0.002547900007573571,0.002539777433964912,0.002537146631998127,0.0025166104674613637,0.002511125065646704,0.002501006497340192,0.002493393820842765,0.0024875004078432662,0.002479656148827601,0.002462855402231457,0.0024493387966671304,0.0024408509960031186,0.0024333937251408717,0.002422873482005181,0.002415783433774285,0.0024088863462623012,0.0023973798600118467,0.0023850531196292317,0.002377417617882804,0.002366381900341602,0.0023660244246300585,0.0023557407101776648,0.0023400309169454058,0.002337535319908821,0.0023300892404575268
142,0.0031428517875593826,0.003135701662610016,0.0031368994220503737,0.003132259086715587,0.003127978947029737,0.0031234673343297093,0.003120346366167611,0.003118307711349061,0.003123276309596878,0.0031200287408568146,0.0031129857071523887,0.0031062559754799586,0.003106801286534867,0.0031020003618034762,0.003100139556740283,0.003100300468929911,0.0030922830477101127,0.0030872849489801397,0.003085019431980391,0.0030850489413496826,0.003068879510077148,0.003062981554627809,0.0030610445297030594,0.003053650947788744,0.003048274178075091,0.0030398425081435377,0.00303109633515318,0.0030218020189330536,0.0030232521981431158,0.0030134192999878976,0.003006449634023982,0.003000131953356791,0.0029914222110587326,0.0029771774138545553,0.002966459859377659,0.0029400293589285907,0.0029290012354576058,0.002920310321508268,0.0029045396324715797,0.0028919614719616184,0.002886725019017551,0.0028789920560459955,0.0028631581002970725,0.0028442983175837443,0.0028373727411244946,0.002815922896858428,0.002804104050224341,0.002800519219624659,0.0027757749229122552,0.002765815879225517,0.002751434569215205,0.0027427134460271227,0.0027353075457765387,0.002724150955459125,0.002709962200128032,0.002694491060477305,0.002684779654342989,0.0026772242006648773,0.002665081282082597,0.00265792561540095,0.002649170763169681,0.002633583597825232,0.002619073705330523,0.0026067009215245225,0.002595340875959129,0.0025912261523253466,0.0025786983745064787,0.0025594251762735346,0.002552077617939232,0.0025404492636386107
143,0.0035194986390863913,0.003516261998899895,0.003517288412334354,0.003515555031890953,0.0035097449051275285,0.003506372465999084,0.003501467049591385,0.0035006652047738025,0.003506756522475547,0.0035034783536481906,0.0034963608989548927,0.0034896877324511032,0.0034890640022672034,0.003486258430964832,0.0034798331595412234,0.003479950600035193,0.0034698616508354856,0.003463166297975594,0.0034598214382387674,0.003460083741943301,0.0034455204941137205,0.0034407567745932213,0.003441787048021789,0.0034391189424229644,0.0034340357857311032,0.003423632896735741,0.0034143410130020643,0.003402434729480284,0.00340044300043033,0.0033889719282996287,0.003379287976696087,0.0033683343297340788,0.0033599306808122517,0.003343856389661339,0.0033308748185523203,0.0033056164660199717,0.0032935722702356228,0.0032799967440885424,0.0032620965772674963,0.003247577281686112,0.003241109374663792,0.003233366262897281,0.0032160929587018577,0.003196499463787864,0.003188921962130522,0.003165649431641141,0.003150034523855002,0.0031447574229197823,0.0031196063747291024,0.0031052990374080005,0.003086957954090873,0.003076788844335839,0.0030662355316874923,0.00305090788680103,0.003039151695348197,0.003021260648429782,0.0030097044961581365,0.002998668450979095,0.002983722728221438,0.00297372638004067,0.002961056926348157,0.002940441670749804,0.002923751485150532,0.002906455586835709,0.002893736400719638,0.002886136270344193,0.002871522289253308,0.0028505271295775486,0.002836978570664881,0.0028209679736110964
144,0.0039815346903922175,0.003984000275802985,0.0039836566701969755,0.00398616392937314,0.0039791099067465,0.0039792670945950695,0.003972979898513504,0.00397442555016379,0.0039804101116236645,0.003977555769265904,0.0039703217284314815,0.003962393941861553,0.003960390495940005,0.003958184696057857,0.003947484670069451,0.003946763170893616,0.003933511009454084,0.0039262164430147895,0.00392381711812414,0.0039246389302815534,0.0039132676986187755,0.003910029851538336,0.003914024743224484,0.0039148876311551044,0.0039108483052658575,0.0038982551128141033,0.003886809802998728,0.003874423529775671,0.003869564628763596,0.0038585335337332272,0.003848949756362347,0.003836362007305557,0.003828792255744025,0.0038130770060791404,0.003798611357275956,0.003768643662360587,0.0037540128133957493,0.003735246558743113,0.003714783951634781,0.003698209421022568,0.0036908036704275072,0.0036814686785909454,0.003666187089576189,0.003648628531546225,0.003640980079923144,0.0036175241654806812,0.0035992166182810758,0.003592227654477803,0.003569714812443845,0.003552724626489601,0.0035328270922030764,0.003521437422338449,0.003507080738974017,0.0034880256517967182,0.0034766115573960513,0.003456134418404791,0.0034421496295019747,0.0034242719938681787,0.003405616428287848,0.003390509770639837,0.0033730583341428423,0.00334765872260288,0.0033291427613918326,0.0033090223786800387,0.003294085340467176,0.003285461351819526,0.003269038449559369,0.0032503166473426878,0.0032303390963732297,0.003210884520486359
145,0.004539354159510467,0.004549388937265196,0.0045482446963071655,0.004556626374494558,0.004550043676407386,0.004555870043263881,0.004549079513652287,0.004552947183638753,0.004558220119605954,0.004555674933822148,0.004549610415962833,0.0045403818480717,0.004537766690229168,0.004536834643763327,0.00452464242114674,0.004522572654822253,0.004506722450972845,0.0045004646666048686,0.004500470053920179,0.004501186768776958,0.0044930980244392476,0.004489846318685652,0.004495823090474875,0.004497736062355707,0.004495419715997368,0.0044824187813437225,0.004469583009754658,0.004459881455926349,0.0044543628367952936,0.004447121815017121,0.004441110705725881,0.0044302712798484035,0.004423303253918276,0.004409786485321151,0.0043940554038420935,0.004350571888793796,0.004332306556467767,0.004310169711027233,0.004285826521693843,0.004265765713348147,0.004256864152000106,0.0042446717167965616,0.004233916544411554,0.004219384343660266,0.004211778876160743,0.004188715740198738,0.004169866043143325,0.00416133955347124,0.004142171472220361,0.0041242033720179545,0.004105385029000128,0.004091932773616554,0.004074286413945975,0.004052592577241194,0.004038890432673275,0.00401611626703259,0.003999843442017943,0.003974645657101212,0.003952885024927244,0.0039329490928588645,0.0039123734381108265,0.0038839914597745217,0.003864039383863549,0.0038441686819380406,0.0038260063897080773,0.0038179941772335476,0.003799077190445213,0.003784864894814653,0.0037571136314029406,0.003733740898255854
146,0.005220007180817503,0.005238627207393857,0.005238616332157408,0.005253723990977517,0.005250062098577138,0.005262695073704674,0.00525738130243215,0.0052638166324814745,0.0052701473883656645,0.005268422889995396,0.005266762575434394,0.0052576069139767725,0.005256408854900019,0.005258386934688952,0.005248561563148544,0.005245177378984469,0.005228454485950315,0.005224311942289466,0.0052266615209903035,0.005227182943952246,0.005221829649324318,0.005216862550987418,0.005224165594313188,0.005224959961199686,0.005224489765007313,0.00521382406790975,0.005201352192088781,0.005195308355914483,0.005190738945023414,0.005188834120334801,0.005187299611139252,0.005178858294946746,0.005171651824170044,0.005160470155423972,0.005143057048043203,0.005078365870613691,0.005057076926563159,0.0050340685447981,0.005004719218323275,0.004979536710272879,0.004968160884035708,0.004952755645507603,0.004946557106342371,0.004933577046097486,0.004925302677960932,0.004901213873543387,0.004882853300989127,0.004871262326269782,0.004852424979297434,0.004832089254804266,0.004813922285602224,0.004794888347835318,0.004773880739065053,0.004749221005409382,0.004730796960763457,0.0047052793788169645,0.004686662157264891,0.004656284936392823,0.004632310220528578,0.004608601119436093,0.0045864744331458535,0.004555841130811274,0.004532978074106015,0.004514016780197984,0.004490066119614866,0.004480168216781564,0.00445646985046877,0.004444366852191101,0.004406546950689681,0.004376621051504727
147,0.006081071243419357,0.0061071039191718975,0.006109512947977681,0.006130054596266782,0.006130865964187032,0.00614970453812791,0.006148669428338147,0.006158388380520245,0.006169571688127336,0.0061705582889449535,0.006177589672473343,0.00617047125313399,0.0061737364019203225,0.0061793325611214,0.006175574422427443,0.0061722010779807785,0.0061569733383609404,0.006155397766690089,0.006159866182143819,0.006162097174359886,0.006159551424794754,0.006153093314618603,0.0061623395195508366,0.006160844322743396,0.006161583903435524,0.006154505519103275,0.006142524307451114,0.006137258810476755,0.006132820545664536,0.00613389483445066,0.0061333742796497275,0.006123897740296564,0.0061149535793391906,0.006103709487517832,0.0060836755039813,0.005995266521174098,0.005972855063736225,0.005950834774959505,0.005917307488475436,0.005886240532376683,0.005871891097402554,0.005852955235964556,0.005848012786411118,0.005833168984782746,0.005821824090576925,0.0057936331990856346,0.005773548440629349,0.0057545740177467435,0.005729347968685899,0.005700536045955898,0.005678123809652375,0.005647408645029889,0.005620218474448107,0.005588946093251182,0.005562573614354062,0.005530308986669381,0.005506535745556889,0.0054715454335986895,0.0054430632775371865,0.0054133913949611255,0.005386647134850851,0.005349623681721307,0.005319391912064954,0.005297342552749891,0.005262999024205546,0.005245273836883628,0.005213282769016071,0.005196615995308886,0.005147751791472994,0.005107918688950479
148,0.0072025715506590935,0.00723470511327042,0.007240880864993312,0.007264637253032816,0.007270521817232691,0.007294016302376794,0.0072994228702339846,0.00731384891566491,0.007333282991410111,0.0073398587583584736,0.007359086029165201,0.007355873080293765,0.007366952465508727,0.007376137579458104,0.007381611606141828,0.007381441524848755,0.0073708884091046485,0.007372083907298184,0.0073795530583285855,0.0073862398803220125,0.0073870344497621015,0.0073802400220189515,0.007392011430429938,0.007387233988739128,0.007387080644325666,0.007381874067552645,0.007367564403435988,0.007358182690121871,0.007350870692750477,0.007349805614480478,0.007344255561637339,0.007328465303565802,0.007315632351639388,0.007300497474530569,0.007277326367623758,0.007168782352831591,0.007146296745178023,0.007125873638853539,0.007090191298768328,0.007052221887994383,0.007034647317766329,0.007010227692109535,0.007000861281915957,0.006979228569282014,0.006959780238677889,0.0069236884980112025,0.006896408388953793,0.006864415438317508,0.006824755745495687,0.0067793698451292924,0.006746268743401372,0.006698007622083926,0.006660315080302511,0.006616913561697058,0.006578979034277109,0.006532283925649834,0.006497816615127702,0.006455098196153775,0.006416804197995696,0.006375968536076647,0.006337360527707254,0.006285546340058508,0.00624347433726203,0.006211141739195064,0.006162427601900334,0.006131908579887093,0.006088761971036592,0.006060131456687707,0.0060021304783074965,0.005950210088500031
149,0.008672020355787369,0.008711464366124117,0.008724512000258016,0.008750551845286307,0.008762777369614585,0.008790279823528074,0.008803180915009888,0.008824591957469303,0.00885374481606718,0.008868973160148206,0.008901312294746323,0.008903450843196806,0.008924584641128523,0.00893708918321972,0.008953534651362996,0.008960168165383815,0.00895751705255089,0.008961235883786951,0.00897270280137293,0.008984285125835635,0.008988230408183558,0.008980210927369519,0.008992915893735463,0.008982834447021916,0.008977992696565712,0.008971222853362892,0.008949691557965857,0.00893262621137744,0.008919429623406066,0.008911136038958418,0.008895934218823747,0.008870571854823487,0.00885208352260269,0.008830149932273055,0.008804881177771132,0.008682657990524246,0.008658523192637595,0.008638660416541152,0.008601358664225343,0.008554609870945522,0.008533043314988097,0.008499817617238078,0.008480406382868125,0.008446234451330066,0.008412743496683663,0.008365807941921117,0.008325381936828044,0.00827698637325482,0.008217312264942387,0.008150752781308404,0.008103330609516627,0.008035736904787238,0.007985141697344102,0.007925900528818287,0.00787469616075317,0.007806494295661298,0.0077562330677062846,0.007702668458645573,0.0076513854990862265,0.007596470474371956,0.007541317576882423,0.007468110160646181,0.0074149483579503735,0.007366393432391441,0.007304149263962624,0.0072600760163960675,0.007205905012900359,0.007161554341490461,0.007098411548556415,0.0070342730385233865
150,0.010579737256790444,0.010629463224053058,0.010653118811117506,0.010681520233734572,0.010702990058191622,0.010735399228917508,0.01075716971677786,0.010788515567518395,0.01082844441010769,0.010855146301910609,0.010898453918203646,0.010907596933466743,0.010938620151793834,0.010953752971744793,0.010980826641127029,0.010996357648663508,0.011003334772773085,0.01100907814540572,0.011024842598880886,0.011039321461750759,0.011046140676799932,0.011035176877076369,0.011047188353670464,0.011030843093346707,0.011019377223001269,0.011010785093347018,0.010979190560833178,0.010955821373469987,0.01093679787076456,0.010919237254506385,0.010894535804006128,0.010860750718107106,0.010837421171264931,0.010808363224597032,0.010783528373455227,0.010652751019015312,0.01062343316050039,0.010601010911407641,0.010559587694907571,0.01050277075671044,0.01047568024674506,0.01043099208948552,0.0103980641998571,0.010346687291734885,0.010296919336439827,0.010239132525100341,0.010183280911276463,0.010120627944356643,0.010039898928135074,0.009954697828707934,0.009893546010126892,0.009810698136558368,0.009748120809304362,0.00967291481954135,0.00961015990407024,0.00951773849128083,0.009449353239141143,0.009386157736787065,0.009323915621524384,0.009257352108834428,0.009187703406456974,0.009092298071410444,0.009034089205611794,0.008966912955885894,0.008896782749258819,0.008840149579757256,0.00877706274168201,0.008717267175762503,0.008652219882230378,0.008575973521025754
151,0.013045716555784213,0.013108619611445715,0.013145154232971969,0.013175647762943913,0.013208932923135066,0.01324731763138124,0.013279579529089536,0.013322788170881185,0.0133753441061378,0.013415070349405594,0.013464754897806148,0.013483594516171002,0.013521438560960155,0.01353855864857617,0.013574244700363588,0.01359864710382979,0.013614746425910876,0.013621972407567972,0.013641509162274029,0.013657123203043294,0.013666882307960879,0.013653435376321287,0.013666241350827965,0.013646209029799187,0.013631158817209358,0.013625711231808902,0.013587139807972541,0.013564849064460977,0.013544620477509518,0.013520267654228028,0.01349070123090589,0.013453724333157738,0.013429574550634541,0.013395912907944374,0.013374238416045636,0.013238764091393112,0.0132022815089122,0.013173799867919505,0.013125176712214227,0.013060973431367806,0.013028182829653331,0.012972471834897838,0.012927422787028884,0.01285921419024492,0.012798470139488935,0.0127347947999336,0.012668402189902195,0.0125998469224214,0.012500893220590371,0.012406032836858174,0.012334499899663884,0.012244620234169024,0.012173246006005969,0.012085041307923322,0.012014970511366092,0.011899389424179854,0.011813428242495287,0.011745837863958816,0.0116770468224888,0.011603137812767459,0.011523631942720358,0.011408884283465972,0.011350852302467502,0.01126406269383548,0.011191452943169209,0.011120168709622713,0.01104754438464352,0.010972456511044377,0.010905420015929885,0.010814418073589595
152,0.016237485179445756,0.01631215500812588,0.01635919284006751,0.01638800791043769,0.016429607172817443,0.01647108755872578,0.016510693469238592,0.016562171161213227,0.016626211372595682,0.01667560015853408,0.01672404097063551,0.016753448083074256,0.016790897007947947,0.016808425055630467,0.016848468098885495,0.016878024333274413,0.016899901406251215,0.01690640604148451,0.01692673689638919,0.016942509480183696,0.016953559097446624,0.01693882770637004,0.01695487453831406,0.016935027460417897,0.016921020161671282,0.01692291191071978,0.01688430187005934,0.01687104415576066,0.016855407518090566,0.01682870381763045,0.016798976625326013,0.016764964455017625,0.016743692696432787,0.016709455857107425,0.016692880107680528,0.016557862748960886,0.016516381289235566,0.01648064640764449,0.01642441183416255,0.016359828110330786,0.016323858040830686,0.016261187078213404,0.016211419997902887,0.016133663489921117,0.016073845839273525,0.01601373676883899,0.015948330430035573,0.015886125082172655,0.01577563337204961,0.015683908090338674,0.015608989672300766,0.015523080311599238,0.015449510030155088,0.015356877455382719,0.015286168447818469,0.015152911095908175,0.015054553593736987,0.014989280507997646,0.014918516234209641,0.014840181518286597,0.014753658853613813,0.014624412378731503,0.014567390469248013,0.014461238763642687,0.014389488765816728,0.014300431042833604,0.014214791167891119,0.01412462901937611,0.014055583346479337,0.013948072388743684
153,0.02032086384095303,0.020396586642218224,0.020443449935648547,0.020459435036165936,0.020495859905898615,0.020529595507449917,0.02056355518864164,0.02061051666797525,0.02067684645593337,0.020723282280099467,0.02075876918965012,0.02079104541801289,0.020815253622114317,0.02082641997879342,0.02086179535421601,0.02088712172809794,0.02090698909278715,0.020906611582449008,0.020920113946078463,0.02093381964018353,0.020941249003691226,0.02092359352350748,0.020942010764112968,0.02092405597281961,0.02091227469650613,0.020918783760216976,0.020886174332343792,0.020882787743508404,0.02087334066558385,0.02084685037076044,0.02081730237359109,0.020788395114528773,0.020768936458689272,0.02073580777348422,0.020722719793250133,0.02058535344299892,0.02054205938303075,0.02049872863027371,0.020434988941784013,0.020374642913921392,0.020337211758167138,0.020273671231217545,0.020228520027817345,0.020150138559661596,0.020104322531437704,0.020056774734575827,0.020003342164964605,0.01995794855141363,0.019844344533166244,0.019767206118058253,0.019699841830415944,0.01962971349202581,0.019563995457380755,0.019481416326627757,0.01941874872244676,0.019277424745059463,0.01917783885600648,0.019122097596550983,0.019055646804542217,0.01897787021847033,0.018889088270656447,0.018756699427080904,0.018703791815143412,0.01858740046675937,0.01852654582978472,0.01842709059904596,0.01833267512554717,0.018239448166592592,0.018180342932436932,0.01806901903539956
154,0.025463598381209717,0.02552634297984191,0.0255561232784914,0.025544524397229387,0.02555726843975277,0.025568144606990674,0.02557860512868692,0.02560537066600044,0.02566189606388488,0.025687817018140203,0.025700593140184958,0.025719869971685887,0.025717087748186887,0.0257111370426198,0.025730983601938245,0.025742468860969384,0.02575103513155598,0.0257359152272613,0.02573326444017017,0.02574323184951626,0.025741040031547417,0.025716359852328518,0.025734030000934976,0.0257179547010106,0.025706270065821782,0.025710492729156487,0.02568721556573869,0.025686080322381687,0.02567862498346771,0.02565263118092687,0.02562029680888206,0.02559219497101451,0.02557132267122511,0.02553706596538941,0.025521536792590428,0.02537058491792892,0.02532555208041597,0.02527248437154757,0.02519670781698589,0.025134793152207343,0.02509280569066541,0.025034578041150283,0.024998737541475538,0.024919750654124318,0.02489596714506872,0.024862092538663404,0.024820418553854508,0.024793470166958813,0.02467610179523536,0.024615306638052357,0.024564033966841745,0.024516336139219115,0.024466322396227643,0.024404029180454624,0.024357258804745808,0.024210447197262067,0.024121752759251658,0.02408485467903304,0.024031466729090685,0.02396438582207704,0.02388435300881263,0.02376493431131746,0.02373068917576337,0.02362325198147493,0.023597449161163568,0.023507456736005943,0.023419733223653597,0.02335519783059603,0.023335993487709195,0.02325373675138607
