pixel,1386A,1391A,1396A,1401A,1406A,1411A,1416A,1421A,1426A,1431A,1436A,1441A,1446A,1451A,1456A,1461A,1466A,1471A,1476A,1481A,1486A,1491A,1496A,1501A,1506A,1511A,1516A,1521A,1526A,1531A,1536A,1541A,1546A,1551A,1556A,1578A,1583A,1588A,1593A,1598A,1603A,1608A,1613A,1618A,1623A,1628A,1633A,1638A,1643A,1648A,1653A,1658A,1663A,1668A,1673A,1678A,1683A,1688A,1693A,1698A,1703A,1708A,1713A,1718A,1723A,1728A,1733A,1738A,1743A,1748A
158,0.0714034317826814,0.07152472260666695,0.07160168739011358,0.07172817813671244,0.07193453724462283,0.07201304235156546,0.07201591631187211,0.07204971698279945,0.07203623013553212,0.07211620970701625,0.0721709113007155,0.07212870127182683,0.07205938161120658,0.07203792609101457,0.07188988296499116,0.07185831935534047,0.07185694249319928,0.07185550955910415,0.0717331693600393,0.07164301725869514,0.07152264468098059,0.07136029615711142,0.07124342250407363,0.07118639791093274,0.07099442905295485,0.07081652593833489,0.07071032745697793,0.07059978666746691,0.07041906000562068,0.07028237052254535,0.0701618885481986,0.07003100404395596,0.0699442416878387,0.06985342133427028,0.06981557450222962,0.06935790365380146,0.06928916730315271,0.06924577557586295,0.06914073531566238,0.06907573705546996,0.06903937550637039,0.06899356551837985,0.06891228569109999,0.06877269039925532,0.06859693949511643,0.06851328566688017,0.06857412467050812,0.0685028839701885,0.06855909855386065,0.06854016787407287,0.06845692003101438,0.06849422129444457,0.06848271068823501,0.0684708259639924,0.06844249655784297,0.06827343928359134,0.06823790742562508,0.06833212407366814,0.06831975174539152,0.06836525168053276,0.06843244320955326,0.06840977068475927,0.0682212752189614,0.0682413396156399,0.06833305668163989,0.06851217201681632,0.06853267729595308,0.06864339334356838,0.06849951092291713,0.06871619444043188
159,0.08160432512896791,0.08194611615779218,0.08225248141161381,0.08257612840206155,0.08296333547442708,0.08326438435735578,0.08348606687205606,0.08374210038689288,0.08394560525302716,0.08421186567994364,0.08446215667087209,0.08460622497201434,0.08474503351347558,0.08489233669153247,0.08494095825575547,0.08505695142857622,0.08519198507685323,0.08530388308654788,0.08532333258311743,0.08535449013947337,0.08533415767243333,0.08529557897789626,0.085266396158146,0.08527796662996259,0.08519698757333882,0.08509922973645632,0.08504438406420163,0.08498500583834978,0.08487038442266621,0.08478083728700006,0.08469197443411604,0.08460102354967068,0.08454681792726446,0.08448826625985834,0.08446167472369842,0.0841070520551824,0.084055256701119,0.08401327725592382,0.08395269133050125,0.08390574635080864,0.08388487887674242,0.0838612447801142,0.08381585873244306,0.08371497467986716,0.08359974028680815,0.0835458995199866,0.08364235959707719,0.0836140069944387,0.08369414287501371,0.08371743148361399,0.08370308995000482,0.08378595057968652,0.0838388471988173,0.0838766776785515,0.08392263583371239,0.08384598501945133,0.08387307499574055,0.08401774536141622,0.08409207131125904,0.08420490937686233,0.08434754721630325,0.08440527968800325,0.08432498123625326,0.08443405293185391,0.08460353570798303,0.08483794116082093,0.08493625028613495,0.0851143372841649,0.08509278133935311,0.08537501224503874
160,0.08624924859974788,0.08661561590147278,0.0869656645107846,0.08728506917853346,0.08764015248581156,0.08798245101369022,0.08825407088986757,0.08856769996419543,0.08883444369164815,0.08911734117000898,0.08940986725831236,0.08961374691094852,0.0898555247434869,0.09005015388642536,0.09023529583851457,0.09039798977982867,0.09057460404459344,0.09071945947209396,0.09083136759368146,0.09094428993783417,0.09100298438994894,0.09107840977838748,0.09112491827044007,0.0911834043301782,0.09123972658802347,0.09124848138744976,0.0912444919868529,0.09124823307243343,0.0912426884566974,0.09122294889111164,0.09119737249564144,0.09117341928983884,0.09117144976206093,0.09117219514214528,0.09115877620401974,0.09103334529872756,0.0910229021796589,0.0909831155902272,0.09100863912052158,0.09099691544444354,0.09100499495737344,0.09101792631905148,0.09103102579293584,0.0910158052013424,0.09102664864163476,0.0910301532404368,0.09113808650682093,0.0911740568238281,0.09126230418037344,0.0913274259544846,0.0914100932740896,0.09152401888920664,0.0916430528700409,0.09173537824632724,0.09186831239818664,0.09195031309748357,0.09205492535768964,0.0922210019257454,0.09238933559680863,0.09255211450623986,0.0927434833524719,0.09289244903090756,0.09299976748563046,0.09318965306651564,0.09340922152571167,0.0936268587716604,0.0938028900342011,0.09400751095081353,0.09417506425670112,0.09444094062954507
161,0.08409864700954223,0.08428938870107161,0.08448433322970302,0.08459574242084149,0.08470960546965058,0.08487792019293111,0.08499109902483691,0.08514745430919711,0.08526542812796213,0.08535762797437188,0.08548221516091012,0.085553035425157,0.08570343429196146,0.08575921813132961,0.08590688030172751,0.08594987326538743,0.08600996300016203,0.08604795043264538,0.08611377710841088,0.0861866630874387,0.08621753306769486,0.0863024644800211,0.08633493067746367,0.0863569118789265,0.08646696766656299,0.086516201017401,0.08650333407711402,0.08651805439798811,0.08657509031926879,0.08658157781220137,0.0865906638252364,0.08659979985445174,0.08661344397462345,0.08664393004888693,0.08661492884539165,0.08662533504360803,0.08663589983118812,0.08657959365369661,0.08666424505451135,0.08666771497085562,0.086685780956116,0.08671020329176894,0.08675538346037144,0.08680676551167336,0.08692481546150314,0.08696553116215329,0.08703836884161924,0.08711173705859906,0.08716951024055025,0.08723912398427207,0.08737765024286617,0.08747766214860805,0.087615982834344,0.0877225604349736,0.087897670212757,0.08810794946452567,0.08825093114992014,0.08838681472909699,0.08859511345773677,0.08875200750722917,0.08893504108921506,0.08912919814686499,0.08939732375105924,0.08961259219884311,0.08982797118201764,0.0899642323200206,0.09018100193049164,0.09036510447538204,0.09069583032401546,0.09088347051381283
162,0.0759240180010741,0.07589380144411707,0.07588651045929491,0.07575945283963632,0.07560744608846685,0.07554946386113567,0.07545817561426492,0.07539999364808954,0.0753120397617274,0.07517296227705056,0.07507321857655272,0.07495513553844876,0.07493351507287148,0.07479530896799923,0.07480965645394083,0.07468061119667417,0.07457046135190575,0.07445330397002117,0.07440156545244399,0.07436718029047527,0.07430397936860443,0.07431977039659393,0.0742758783523191,0.07421520166450578,0.0742860241110134,0.07429975491950667,0.07423526448275476,0.07421247264735763,0.07425785895950401,0.07423927925162259,0.07423739287763201,0.07423388631597827,0.07421862986029737,0.07423172055028393,0.07416979555665028,0.07414345822042376,0.07413859775402541,0.0740578067591441,0.07414025348999133,0.0741300450649972,0.07413387316576019,0.07413658070644114,0.07417129454765392,0.0742310524848748,0.07437318665037998,0.07441072793007975,0.07442816402277158,0.07449447424089749,0.07450058048593444,0.07454061991251401,0.07466763305950941,0.07472331737341976,0.07483027612422154,0.07490786987191275,0.07506400816561308,0.07530066850373511,0.07542825397159414,0.07550625451973021,0.07568496176066837,0.0757906665034666,0.07592564241599997,0.07609980990181447,0.07640977491243896,0.07659060438262548,0.07675791395217123,0.07680963865243015,0.07700995993509037,0.07714714531762187,0.07752206132401919,0.07762304690986503
163,0.06383325001065962,0.06368379492293695,0.0635725541172904,0.06333723539706093,0.06306135644274223,0.06289389686392607,0.06271719117292797,0.06255866205856432,0.06238263493991419,0.0621447642341167,0.061941553165227876,0.06174704313696287,0.0616377030650014,0.06141649182350721,0.061357437850163225,0.061158166869347975,0.06096948594207573,0.06078291701953124,0.060675241679944286,0.060585063383371225,0.06047435928107797,0.06044669973160841,0.0603583716148117,0.0602604380444711,0.0602897592671508,0.0602674231854934,0.06018013573290201,0.06013521147792542,0.0601533441841593,0.060116047906714994,0.060101075687598676,0.06008583576285841,0.06004489904427422,0.06003347199162105,0.059960149513576574,0.05986429351014803,0.059838510913725926,0.0597500366500423,0.059805291232285576,0.059775880893176016,0.05976580233702008,0.05974220162312725,0.05975161177029083,0.059787646041456866,0.059898141457482214,0.05991369348362425,0.05989092668684029,0.0599283582186759,0.05989004669549415,0.05989447681370909,0.05997760041550498,0.059986433078814315,0.06004271937867532,0.06007591264977711,0.060183281695850264,0.06036580401837155,0.06044785693922406,0.06046479399127201,0.06057283033114909,0.06061304051620583,0.060682387901904986,0.060794213468788764,0.061044828218102185,0.061153869732188976,0.0612418537279449,0.06122797619035882,0.06135910734246119,0.06142960542427405,0.06173082462142768,0.0617448551190132
164,0.05059423257452435,0.05044045068551576,0.050332519915031834,0.050124252658701435,0.0498697063213764,0.0497214541707634,0.04958118839100705,0.0494469711185322,0.04931064544941759,0.04911021674042746,0.04893914547583031,0.04879259241074866,0.0487059563145448,0.048527608571848166,0.0484909213649198,0.048336701787628326,0.04817872488928858,0.04802500663540042,0.047949011810565684,0.04788031530854383,0.04779842995809735,0.04778665647801005,0.04771394758323474,0.047644204397240784,0.04767771071009589,0.047659388797280364,0.04759919718225245,0.047572061695970766,0.04758931400658358,0.04756950359936993,0.04756644959563719,0.047564653105517114,0.04752970219694346,0.047518448923365014,0.04746552654244551,0.04738647457230084,0.04736139139535919,0.047289260760169656,0.047332997866702975,0.04729912805257463,0.0472913427618983,0.04726060422763451,0.04725710226198115,0.04727728874479613,0.04735470487068221,0.04735499616091862,0.04731642746779273,0.04732971508724175,0.04726744992933669,0.0472490615823517,0.04729456683482735,0.047269542269555334,0.047282712228909216,0.0472781104838989,0.04733750549058964,0.047443383277538484,0.04747495227349824,0.047436236626546134,0.04746879453221496,0.047450760363049016,0.04744968828422566,0.04748887839629893,0.047646662872613516,0.04767325094390793,0.0476693984568542,0.047602196754840585,0.047641405558038,0.04763508692478943,0.047812724179668975,0.04774109438233085
165,0.038679074347452484,0.0385676042753383,0.03850047225890852,0.03836637256448525,0.03818757831647224,0.038101280248807406,0.03803099284745269,0.037958351738083776,0.037897038394072866,0.03777582370325848,0.03768164017786551,0.03761699579850007,0.037588567832084085,0.03749052393628143,0.03750315695125544,0.037424845633879766,0.03733181119080256,0.03724149130820696,0.037218339779999735,0.037190110191751065,0.03715860672128515,0.037176469380820185,0.037137155460203235,0.03711243325553927,0.03716494949723224,0.03716767969760799,0.037147812559720286,0.037148839636927264,0.03717896899750023,0.037190524134810214,0.03720867949635034,0.03722847827060602,0.03721863679236369,0.03722644478594857,0.03720678976466978,0.037215867887180565,0.037210359333914936,0.03716849767372835,0.037218167325651065,0.03719569264597593,0.03720059474397607,0.03718195991397803,0.03718189655670683,0.03720300203319436,0.03726367204754727,0.03726222189994456,0.03722355680607665,0.0372259782689372,0.03715937074449476,0.0371341900043573,0.03715917873422437,0.03711744757828942,0.037105715286743945,0.03707661399282028,0.0371005046036348,0.03714373589563304,0.03713473148355437,0.0370560688811996,0.03703404264337276,0.03697762649463568,0.036919412539144915,0.036899494980077566,0.03697718855087122,0.03693830460430028,0.036862713268850926,0.03676042631104778,0.0367267274443757,0.03665982030009399,0.03673017294325662,0.036601137111267015
166,0.0293038698835672,0.02924047995984502,0.029214163791399024,0.02914857197771136,0.029044559168804773,0.029011316619013645,0.02899860145658105,0.028975564190124807,0.028973126221006538,0.028918331024642637,0.028888763163075683,0.028886481178373908,0.028905769143305945,0.028871766390784107,0.028916724930761795,0.028895378644500237,0.02885495255869206,0.028813710183901862,0.02882391543871512,0.028819623438347125,0.028821766172763236,0.02885135967622461,0.0288341228627702,0.02883617898952076,0.028891200455697544,0.028905597428690307,0.028907653369341382,0.028919757068289288,0.028953947151804545,0.028981715877076063,0.029006791045617174,0.02903399656984026,0.0290432644763376,0.02906598708527064,0.029069936420699844,0.029149136899729026,0.029162432747154226,0.02914698477591875,0.02919900983012938,0.02919005328392108,0.029203498925827524,0.029200149149172933,0.029207936147205564,0.02923021844313867,0.02927825677380548,0.029280992253146138,0.02924479998435428,0.029242146417980407,0.029181474643031276,0.029159078924128425,0.02917306003758498,0.02912693370707178,0.029107355741254143,0.02906467597189747,0.029066212847698957,0.029068348244124555,0.029034303214005807,0.028941568777569177,0.02889410486771841,0.028823487100736213,0.02873648293433227,0.028681833602457383,0.02870589631179957,0.028635622342611487,0.028528649058492308,0.028419265569497382,0.028353827984031695,0.028260770383901762,0.028267145552850006,0.02812641764289036
167,0.022432466421752728,0.022417079764493985,0.022428653438065143,0.02241851026742776,0.02237704407357346,0.022382721500412026,0.022413042879857542,0.022426130688950302,0.02246566922657206,0.02246033853660154,0.022476507330575112,0.02251626237753328,0.0225708108272057,0.022583810281513333,0.02264743425757195,0.022666467095267668,0.022665875185556086,0.02265964488617039,0.022691018574907542,0.022702787386494203,0.022725592207960083,0.022758465739148363,0.02275905436698849,0.02277334293144708,0.02282253762421687,0.02284232399789584,0.022851031630172484,0.02286360470763124,0.022896136318798863,0.02292579624279075,0.022946517976550816,0.02296880404977605,0.022986286600389358,0.023013517627170268,0.02302806448048544,0.023128562808205518,0.023151538398186098,0.023151609216842787,0.02319478101891527,0.023193784088814798,0.023207712059702287,0.0232131129668954,0.0232255114198454,0.023240798448053674,0.02327320252101041,0.023279976290102183,0.02324224926307188,0.02323442635490404,0.02318015533920152,0.023162620846354284,0.023168396619956674,0.023122530803705528,0.023104758236295576,0.02305562023043383,0.023043635241487486,0.02302290185316716,0.022977002505098185,0.02289154528838065,0.022839449759578752,0.0227724812050635,0.022682271080725663,0.02261370197403757,0.022606966568656614,0.02253286417280418,0.02242506097422932,0.022326056669963627,0.022259058325582882,0.022164407472217408,0.022140865553582245,0.022016835975841708
168,0.017419897162511445,0.017447643622204818,0.01749190236485135,0.017524808362915322,0.01753142931904883,0.01756667927035369,0.01762743141512559,0.01766860940028561,0.01773821882490436,0.01776996473689637,0.01781475748887245,0.017883631182759062,0.0179621218352998,0.018009495828805167,0.018084961030033916,0.01813479952664388,0.018164856863770226,0.018184817705920533,0.01823481302411431,0.018264961493572842,0.01830349329580884,0.018344504490530333,0.01836743959784891,0.01839189429559489,0.018442824228586792,0.018472682762904046,0.018488540656489555,0.018508261976264852,0.018545827538509717,0.01857899891235313,0.018601007221190503,0.018620452894210576,0.018645668519762664,0.0186759565556463,0.01869745531924824,0.018804598796291584,0.018832386312213782,0.018842324413311923,0.01887346651011526,0.018877967670320076,0.018888739949390502,0.01889841044133399,0.01891270984983904,0.018919564569618852,0.01893833460944842,0.01894829061308916,0.018906653738626048,0.018894434196849552,0.01884296467183157,0.01882788264601434,0.018827349285632608,0.0187821113345616,0.018766501648363836,0.018716098684911302,0.018693469213580827,0.018665198105257755,0.018615175436915942,0.01854415168836173,0.01849464768453233,0.01843888267264111,0.018357891760771485,0.018288102333762424,0.018267482463302558,0.01819933792088005,0.018101842210596467,0.018011988443461732,0.01795222639977909,0.017862185813640966,0.01782455610564633,0.01772006043812912
169,0.013612446796347794,0.013667678550776472,0.013731561389648705,0.013792571345675915,0.013830257759208785,0.013886369654332,0.013963943435777544,0.014023942026052649,0.014110143105297037,0.014164961521256953,0.01422000314364189,0.014304697458387937,0.0143913909315827,0.014456562559742581,0.014534745543739756,0.014603521707121854,0.01465173937252958,0.014688195349613038,0.014752052442485316,0.01479930670510335,0.014847606506122343,0.014900414034422584,0.014944800608364712,0.014978957007571219,0.015037960532504184,0.015081017737490647,0.01510817185979614,0.015142547116536348,0.015190262367172197,0.015232161533310171,0.01526406917591498,0.015286633661301669,0.015321696717664313,0.015356347618248091,0.015383844549377391,0.015500704669021231,0.01553052551263166,0.015548907508046994,0.015570831777390222,0.015581262652493637,0.015588216756319162,0.015601982521956322,0.01561715870849636,0.0156210194472352,0.015632972837529985,0.01564627477524189,0.015603872297100571,0.01559054689428446,0.015542033647549363,0.015527393746732654,0.015523522519115181,0.0154804764142864,0.01546295824077414,0.015416645888769034,0.015384559825630747,0.015360726081333818,0.015311877133953272,0.01525410633598626,0.015207088482226587,0.015163215298328413,0.015094106384590238,0.015032109664605104,0.015010452886793743,0.014948379498764588,0.014863871002025068,0.014777280246932369,0.014724016327230778,0.01463911983322828,0.014594624994149924,0.014504021082858804
170,0.01065067643417638,0.010710537750661272,0.010773892878491642,0.010843063394347398,0.010891030497795271,0.010953765350994292,0.01103247443158024,0.011096477483289529,0.011182525091378308,0.011242355085841652,0.011290953702859792,0.0113756240456705,0.011453665567667436,0.01151839920706572,0.011587942689619813,0.011661118084694885,0.011713329529562895,0.0117562555974105,0.011824657155562487,0.01188021191798055,0.011930021868578122,0.011989954265862177,0.012044881008544148,0.012082542638981474,0.012144773492691604,0.012194773558005313,0.012229776573784195,0.012274154716070651,0.01232581488618018,0.012373392760517644,0.012413068791407206,0.01243826379286873,0.012479121656143595,0.012514518219747523,0.012543050084893948,0.012659009175400152,0.01268519250998116,0.012708978872894608,0.012722800718267374,0.012737518660295691,0.01274006157783336,0.012757867774452222,0.012772245257713241,0.012777995935816758,0.012788985351825804,0.012805134156511293,0.012769063019548652,0.012758819674035336,0.01271904663093153,0.012706272690816232,0.012702290178677472,0.012665321972818751,0.012644283949838672,0.01260684320371753,0.012568863848748326,0.012555821547356093,0.012512906256600757,0.012466340682834613,0.012420866693855349,0.01238567877092266,0.012327208159951464,0.012278505049095676,0.012262781090838887,0.012205855904910155,0.012136020077793342,0.012052979807790845,0.01200597238716008,0.011929539118807666,0.011884312383315178,0.011805829286191288
171,0.008395847155691818,0.008440511804463981,0.008485881741718255,0.008544410658839333,0.008584130650223037,0.00863709291495956,0.00870258114977597,0.008754682795495563,0.008824654344665195,0.00887218757796342,0.00890382249827774,0.008973877087723757,0.009031845883761429,0.009083526602153271,0.009136757561915123,0.00920208965585445,0.009248202686601077,0.009290469347155895,0.009354297341698308,0.009407819036412586,0.009452814376415129,0.009511154606249787,0.009563590432708245,0.009596281332158143,0.009651560999536577,0.00969817373663054,0.009732230964825823,0.00977430325866693,0.009818379113548385,0.009862874163072329,0.00990010207486479,0.009922776304760959,0.009961894463583336,0.00999211779121512,0.010015764762616768,0.010113596712694071,0.01012989351415951,0.010154260663236313,0.01015852046691198,0.010173436621242591,0.01017079542269445,0.010189761066357873,0.01020017022211424,0.010208007508654316,0.01021884846447141,0.010234169964619544,0.010209834340466007,0.010204511318836502,0.01017914452761103,0.010170878637225716,0.010168162932423992,0.010139773517627338,0.010117357104972266,0.01009106662951165,0.010052506992793073,0.010049681076130627,0.010015494492396523,0.009979713854888642,0.009936764085553898,0.009906338477868079,0.009857738551050878,0.009821893277404795,0.009812224713903705,0.009761285329426416,0.00970779561929978,0.009634910778034477,0.009595858907168912,0.0095337010723438,0.009492995617286016,0.009429964731916192
172,0.0067537858699498994,0.0067743236377803395,0.006795694954223172,0.006834280761536791,0.006856730336889354,0.006889914448046153,0.006934004732148821,0.006964939902644035,0.0070092964130948725,0.0070347948433801865,0.007046565276293569,0.0070936768014425,0.00712816991366213,0.0071624905077705405,0.007197437761660394,0.007247198663487567,0.0072819272660103315,0.0073180543367194,0.0073698656178490035,0.007413226157018519,0.007449721132862677,0.007498667699975738,0.007540927446784177,0.007563541445563294,0.007605379319875654,0.007642713180684541,0.007669574290138366,0.007700537731188439,0.0077306969429249035,0.0077653402002897205,0.007792037991213992,0.007808756037814041,0.007841148023864517,0.007863462003866421,0.00788069428423688,0.007958528070223375,0.007964369461966402,0.007987185415104105,0.007982558166090717,0.007995543856060992,0.007988568060138153,0.008005147555571078,0.008009068405232446,0.008016732577439423,0.008025222896672672,0.008034582375938518,0.008022159739054794,0.008020059364786948,0.008009127505920612,0.008006162773548509,0.008004165201566545,0.007983590100058823,0.00796346578148598,0.00794825713957769,0.007914524801987382,0.007918199006271762,0.007893067303953168,0.007869210604213901,0.007832447047127216,0.0078054056316670265,0.0077682063815708935,0.007740523427327055,0.00773417285126153,0.007691291171863695,0.007654924055589161,0.007598684662844549,0.007569046226073255,0.007524773559534076,0.007491399300186465,0.00744710109846168
173,0.005616800408650775,0.005616258827078033,0.005618239140575507,0.005637733627768543,0.005642475928424998,0.0056547695841000535,0.0056765140260030215,0.005686085249031278,0.005704367084893442,0.005707885190066255,0.005702689575628096,0.005726739494167552,0.005739978111586544,0.005758278345709262,0.0057753632939938175,0.005805823211471575,0.00582556262255774,0.0058496356391535605,0.005882596863506495,0.0059092988158712684,0.005933996991014604,0.0059673701673804425,0.0059964685946304825,0.006007850707452753,0.0060344924087043575,0.006061778726979301,0.006080205606629259,0.006098761338226908,0.006115832982491468,0.00613850220950197,0.006152878794228335,0.0061632460813267655,0.006186430472808402,0.0062006560791461295,0.006212786429185428,0.006276310212923721,0.006276018887623622,0.006298070980726773,0.0062879281620942355,0.006300180072095571,0.006291657267517304,0.0063046969098505155,0.006302468185631559,0.00630919250542319,0.0063150075154577,0.006316452158124403,0.006312493104370289,0.00631075052033342,0.006309036291836157,0.006309688046350983,0.006307138326517025,0.0062919283674338425,0.006276533093109386,0.006270492677791385,0.006245319332964953,0.006253020457293161,0.006236135773756432,0.006225236034877766,0.006199423529278174,0.00617745212528035,0.006154245162253711,0.006131353583791467,0.006127671591634805,0.006094854516995248,0.00607429435003767,0.006035654568484804,0.006015303247629459,0.005986998617712066,0.00596098110655665,0.005933655782559707
174,0.004866952968757446,0.004855168726891321,0.004846705054067262,0.004853249422469064,0.004843871041788852,0.004840245094150995,0.004844888179821378,0.00483940059298037,0.004839117231836171,0.004827777686991915,0.0048112848655193574,0.004817872006675281,0.004813905570501397,0.00481966341218817,0.004819685200602937,0.004831601820600407,0.004834967820355874,0.004843740919408701,0.004854893302070694,0.004862184323083431,0.004873131852948081,0.004887340824565182,0.0049016925123988786,0.004902259036871135,0.0049129624768031325,0.004929430526890139,0.004939798939779486,0.004948697018244055,0.004955642828281322,0.004967544641696586,0.004972106577174468,0.004976771127212748,0.004989038692012994,0.00499484850416439,0.00500202440591414,0.005044914964312686,0.005041169985168818,0.005062013938177005,0.005048232292392496,0.005060113381858925,0.005052195622323233,0.005061868725235633,0.005055453110128524,0.005061918231941361,0.005066548247546026,0.0050621469206952995,0.005062324011585382,0.005059393714050392,0.005060843802743772,0.005062498842564044,0.0050578761299857064,0.005045487708279568,0.005033972568047124,0.005032929208604273,0.005015862510899425,0.00502488916930832,0.005014048879751629,0.005013760630306972,0.005000187120953785,0.0049847296679024185,0.0049753735701629715,0.004957304572924955,0.004957538899622031,0.004935388645478493,0.004927029837233493,0.004902293462937518,0.004890257737958838,0.0048727037606988285,0.004852723121139621,0.004836706227262641
175,0.004368388386370093,0.004354837697963101,0.004344135214417781,0.004344540157825428,0.004326301911480045,0.004314124244153697,0.004310754503204986,0.004299025265229673,0.004291233770640579,0.004274765450822727,0.004253100177167603,0.0042497900020085815,0.0042332866694896115,0.004230652624662276,0.004216084412374649,0.004214893982311355,0.004204605428880386,0.0042002398766339795,0.004193381891118536,0.0041843188002500436,0.004182964715882399,0.004178950758701796,0.00417835132004039,0.004169572621908264,0.004164728340988856,0.004168887128285873,0.00417169003809087,0.004174164702894111,0.004172876053465157,0.004177031957620675,0.004175690579608885,0.004175585446081156,0.004176939802713779,0.0041740890014347705,0.004175210256164292,0.004184818800432183,0.004177354358449751,0.004195049622898947,0.004177885089541963,0.0041872485052034175,0.0041801708828806,0.0041866677662852035,0.004177526475208248,0.004183808241598752,0.004187355757015383,0.004180117452899184,0.004180508133883621,0.004176190386474719,0.004177329124063888,0.004178277786217341,0.004170650642654353,0.004159574021293729,0.004149279899190514,0.004148611391131578,0.0041358098096673955,0.004142172468720444,0.004134018061405921,0.00413886312355179,0.004133323366115581,0.00412303166851061,0.004122396344009687,0.004109325839441247,0.004112548170934446,0.004098666293805207,0.0040974955662338285,0.004081759852137657,0.0040762272634512105,0.0040646579075783494,0.004049015863316895,0.004039190159737555
176,0.00397741884227909,0.003967127202973651,0.003959678861817962,0.0039587787735972215,0.0039368812323989895,0.003922358702027798,0.0039187011304865045,0.003907810919875007,0.0039011079137942096,0.003887838344638527,0.0038667418648329227,0.00386107957620387,0.0038390227237779743,0.0038334210531193007,0.0038100537335951524,0.0038040055624989273,0.003786046213117977,0.00377418615887288,0.0037576836428857953,0.0037394335804442334,0.0037306775375283937,0.0037148937005842407,0.003703087669861218,0.003688818261251738,0.003672662719405332,0.003665788049468935,0.0036624533678876314,0.0036601498475968617,0.003651293920384481,0.0036501889987834843,0.003645036529899615,0.00364123412286586,0.003633839842504039,0.003623469416503874,0.003618364359981431,0.0035924558607327967,0.003581174699380894,0.0035949165679656377,0.0035759506036826564,0.0035809849036024326,0.0035746426916663672,0.0035789743711771493,0.003568349103152902,0.0035739546107370532,0.003575609623532261,0.0035673332190615564,0.0035654222837388835,0.0035599628435356366,0.003559606049002128,0.003559203037598635,0.003548805638105864,0.0035389638162577103,0.003528404905589632,0.003526136040108797,0.003514831796336539,0.003517048715753728,0.003509933165736645,0.0035159324042239467,0.003513253841141992,0.0035063472771415514,0.003508061816391041,0.0034986733573245873,0.0035020788701951564,0.0034921584126698197,0.00349330005008407,0.003482695724333699,0.0034805649483879942,0.0034717692777810074,0.00345855347948982,0.0034518361823569
177,0.003594912139375216,0.003587973669325061,0.0035852187184556928,0.003584664023043832,0.003562322349287899,0.003548455765689656,0.003547409108321637,0.0035400745718630147,0.003537098680627417,0.0035307059389694203,0.0035136781373368148,0.003510577332476731,0.003490797946282043,0.0034875583936582765,0.0034631203995483394,0.003459642521193373,0.003441060886576521,0.00342777453838456,0.0034104614365154298,0.003391303739102896,0.0033817260604092395,0.003364793944477999,0.003349850984307091,0.0033363441041522283,0.003316794937279024,0.0033048104308639674,0.003298312940454003,0.0032917762004747767,0.0032769817150281265,0.003271708457824809,0.0032622757532830087,0.003255957108197389,0.0032433234598320797,0.0032280875383431306,0.00321847592322405,0.003168775274975125,0.0031548429757051674,0.003165110353930861,0.0031467826412977878,0.003147174993016545,0.0031415538540412852,0.0031444358630221486,0.003133350781934904,0.0031372055758982762,0.003136603696237468,0.003127134703127761,0.003122270612683726,0.0031157920077839268,0.003113537772827116,0.0031114295372750155,0.0030989270737545645,0.0030906578546884183,0.0030801230529022327,0.0030767448085651673,0.003066950159051673,0.0030673865784034944,0.003061877945880161,0.0030680986800578004,0.0030659265778029605,0.0030620439553774165,0.003062974022021761,0.0030556435687442442,0.0030580166945208057,0.0030493482091998717,0.0030495915865208804,0.0030428344616782056,0.003041495583771386,0.003034413230557409,0.003023173616952124,0.003018306756608174
178,0.003202501932241845,0.003196473964293816,0.003196243100722923,0.003196036419600121,0.003174902008255845,0.0031625837863711965,0.003163932555669889,0.0031589144233290303,0.003157568370760137,0.0031561304806032872,0.003142895776204501,0.003142386218929937,0.003128961840570939,0.0031303226685825084,0.003110419001344101,0.0031125904979342266,0.003098242722971212,0.0030874837680621124,0.003074619041651296,0.00306007557669601,0.003053918089619454,0.003044624825374452,0.00303379575258022,0.0030261235066590827,0.003010309656963232,0.003000745508442907,0.00299502929994072,0.002986090749745519,0.0029696801556909755,0.002961964142602726,0.002948153503196723,0.002941353589407176,0.002927806525053847,0.0029114375125880803,0.0029006248755155273,0.0028472398322212586,0.002832585518829436,0.002840149617859953,0.002823856245467997,0.002819983318897633,0.002814538671710411,0.0028150064599760665,0.002803926314636728,0.002804976794572057,0.0028021243698247733,0.0027905580265192194,0.002783605294605625,0.002776228838891009,0.0027721858564430397,0.0027682349042390643,0.0027541576763861976,0.002746868704266601,0.0027371150189213554,0.002733214637630132,0.002725602179922181,0.002727040518066254,0.0027234621205195018,0.0027294715950373946,0.002727028760536389,0.002725223998987769,0.0027248080565592816,0.002717844806629457,0.002719487052907121,0.0027116953229787593,0.002709555547144605,0.002707362296462763,0.002705818585782937,0.0027014280579284074,0.002693632008158749,0.002690884528379844
