pixel,1144A,1149A,1154A,1159A,1164A,1169A,1174A,1179A,1184A,1189A,1194A,1199A,1204A,1209A,1214A,1219A,1224A,1229A,1234A,1239A,1244A,1249A,1254A,1259A,1264A,1269A,1274A,1279A,1300A,1305A,1310A,1315A,1320A,1325A,1330A,1335A,1340A,1345A,1350A,1355A,1360A,1365A,1370A,1375A,1380A,1385A,1390A,1395A,1400A,1405A,1410A,1415A,1420A,1425A,1430A,1435A,1440A
245,2.052742593576074e-05,2.0538946060208318e-05,2.0739275308550306e-05,2.108844135763889e-05,2.1296946559701552e-05,2.1186858450368445e-05,2.0937946559631427e-05,2.092895598333421e-05,2.0709109839168852e-05,2.0727991901163063e-05,2.068052895866489e-05,2.078424625787313e-05,2.077797724943839e-05,2.0767507618383206e-05,2.0414612472266854e-05,2.0567386079884993e-05,2.0746476804213287e-05,2.059765912915558e-05,2.090912801313683e-05,2.110347371134365e-05,2.1328828761142785e-05,2.1529895120344766e-05,2.1674424284135226e-05,2.1607275685092842e-05,2.22687487063918e-05,2.2283558692963275e-05,2.1966411545519613e-05,2.2349836942327067e-05,2.283277594645441e-05,2.282060734175681e-05,2.2987774975458388e-05,2.2811282661301265e-05,2.334194722857673e-05,2.375995637401547e-05,2.383675229304156e-05,2.3820926187024646e-05,2.378270168401628e-05,2.455413254127865e-05,2.4642605208913765e-05,2.534870286264829e-05,2.528528641062433e-05,2.5285143052913054e-05,2.5926137889002678e-05,2.622993855665095e-05,2.6209469581409875e-05,2.601723409094817e-05,2.655883818699445e-05,2.644793027685357e-05,2.650195375809167e-05,2.6571081078404072e-05,2.631600337633019e-05,2.6620353802768515e-05,2.600888749931791e-05,2.5491014535554323e-05,2.5667143959517545e-05,2.518833768012334e-05,2.564463673507769e-05
246,2.008445378295021e-05,2.008239450487136e-05,2.032239585753594e-05,2.0739354870975242e-05,2.0946605857583858e-05,2.083053542880106e-05,2.050170760178934e-05,2.0539104372520573e-05,2.0321259225165358e-05,2.0407588223334312e-05,2.0360197173768484e-05,2.0536660884207024e-05,2.045373970014496e-05,2.03707202966478e-05,2.007226425526168e-05,2.0079598041362423e-05,2.028232881030852e-05,2.008819760284889e-05,2.0331579498841975e-05,2.0432852281733656e-05,2.063137515074209e-05,2.080710268941609e-05,2.1044465636191653e-05,2.097824803200753e-05,2.161723126560094e-05,2.163315422635665e-05,2.1265121642851432e-05,2.156141424743422e-05,2.2008035574771163e-05,2.187899762131871e-05,2.2053479902307215e-05,2.190515094011029e-05,2.24284755376527e-05,2.282940994026365e-05,2.2843430726108888e-05,2.283191268027639e-05,2.2774384284047962e-05,2.349130339279141e-05,2.362973834678526e-05,2.4211921136373726e-05,2.423936300580229e-05,2.438737274596383e-05,2.483129254958825e-05,2.524607720890525e-05,2.5300750071114945e-05,2.525088424589325e-05,2.57846056420511e-05,2.57223970559298e-05,2.5935682021929128e-05,2.59916783930388e-05,2.5984860478362714e-05,2.635252859030779e-05,2.583336011712705e-05,2.5376890660155555e-05,2.5580087016184235e-05,2.531928418239851e-05,2.556330959359345e-05
247,1.9591699201761616e-05,1.964099527731841e-05,1.9882308842939176e-05,2.0321956689942453e-05,2.0542276373824743e-05,2.040627734513227e-05,1.9989981574449483e-05,2.010759296965129e-05,1.9909393098643923e-05,2.0053905459750014e-05,2.0059996139416643e-05,2.0305165718336707e-05,2.0204477982048027e-05,2.010671828090921e-05,1.9888205614571014e-05,1.9748277050112504e-05,1.9946316027317998e-05,1.9755682705970112e-05,1.9891736015513632e-05,1.9890350499826267e-05,2.0031308638498492e-05,2.0122680612600355e-05,2.0404258104957674e-05,2.0365601830165905e-05,2.094863915965406e-05,2.096841411228469e-05,2.0547683823507515e-05,2.0790213316813987e-05,2.122074373738437e-05,2.1030615656704965e-05,2.121492694913577e-05,2.1122246519778626e-05,2.157389953997529e-05,2.19810657935937e-05,2.1945515739880287e-05,2.196263732198299e-05,2.1903486040016777e-05,2.2566669091413585e-05,2.2710245501929706e-05,2.315124190767301e-05,2.3235341395523454e-05,2.3469180986332605e-05,2.371454206788075e-05,2.4166593855668673e-05,2.42512247256454e-05,2.431342017882693e-05,2.4751193922006305e-05,2.477137653237232e-05,2.505583784881471e-05,2.5131037392204567e-05,2.5376614904155696e-05,2.5789077021713307e-05,2.5386110385183586e-05,2.507496868604232e-05,2.5309634976985378e-05,2.531824806125678e-05,2.539000626372459e-05
248,1.899959855550573e-05,1.914893192958112e-05,1.9401947959527498e-05,1.9853841633724635e-05,2.009013077052208e-05,1.9914581417381602e-05,1.9471359993890265e-05,1.9666089504840305e-05,1.9466404406483222e-05,1.9646909524873362e-05,1.9702404970111768e-05,2.0013820550529734e-05,1.9945720023645435e-05,1.9881697381593626e-05,1.975617702154346e-05,1.9517371919392734e-05,1.9714134460709424e-05,1.9575576181789554e-05,1.960117818041461e-05,1.952686073107981e-05,1.9579569192500333e-05,1.9548624955644116e-05,1.9813448723762074e-05,1.98042247777098e-05,2.0276743916295942e-05,2.028404352521865e-05,1.9781753554684888e-05,2.0019736367730385e-05,2.0446368363189212e-05,2.0279064397673846e-05,2.0458832246240053e-05,2.043067341133338e-05,2.079987294002941e-05,2.1217040225093435e-05,2.1107177316932967e-05,2.1179301379284266e-05,2.1173023767980692e-05,2.175610092388285e-05,2.1885784998909068e-05,2.217808609722257e-05,2.2331097452276738e-05,2.2617137612218672e-05,2.2683388377973105e-05,2.311089130045039e-05,2.3186890799487425e-05,2.332822461831537e-05,2.362996613260505e-05,2.37084257189578e-05,2.400426601515173e-05,2.4070111743739565e-05,2.4514744300607237e-05,2.4933463992521383e-05,2.465125404918701e-05,2.4510642689894658e-05,2.4785640867230568e-05,2.5018616767671952e-05,2.5011929973092235e-05
249,1.8314574248454494e-05,1.8539711135124843e-05,1.8836156168011788e-05,1.93180875881895e-05,1.9551161936734075e-05,1.933675192691573e-05,1.8976426809655675e-05,1.9226945004706078e-05,1.901683777573136e-05,1.9223234922220734e-05,1.9291820374625602e-05,1.9654169909991552e-05,1.962385429484188e-05,1.958941492087279e-05,1.9556946135855714e-05,1.9305847042457865e-05,1.952180128579811e-05,1.9453117668850166e-05,1.9413741806919465e-05,1.930486613177944e-05,1.9265847573877225e-05,1.913507467071949e-05,1.9362099022156162e-05,1.936386780291052e-05,1.9677726626679366e-05,1.962911617831935e-05,1.9035677061237594e-05,1.9303467516041903e-05,1.96704276039707e-05,1.9594420426464844e-05,1.9763538870427698e-05,1.9804495563193294e-05,2.012221031267164e-05,2.0516506208531613e-05,2.0335168076737675e-05,2.0467510489411806e-05,2.0554278787612946e-05,2.1004262718164366e-05,2.1119942269117776e-05,2.127183517622545e-05,2.1522421578656768e-05,2.1852867856132417e-05,2.175676449526021e-05,2.2122174761676806e-05,2.218378653755089e-05,2.238020524767471e-05,2.254763280761183e-05,2.2654963072611586e-05,2.2944723841497875e-05,2.2947248534287516e-05,2.350766442962308e-05,2.3893701737154397e-05,2.371431544574989e-05,2.3720012614222072e-05,2.402978049989877e-05,2.439532340630285e-05,2.4412440738440345e-05
250,1.7579168957140873e-05,1.7806619576744783e-05,1.8155657304571373e-05,1.867984292568726e-05,1.8884910259191316e-05,1.8652550880438085e-05,1.845742129599241e-05,1.8768350706764435e-05,1.8568541907765053e-05,1.880282918439614e-05,1.8866576364756213e-05,1.9264647064232426e-05,1.9246500362297706e-05,1.919925391156813e-05,1.9258294050262906e-05,1.9060444012182944e-05,1.93094642225516e-05,1.929049930968017e-05,1.9241485968063626e-05,1.913079380782575e-05,1.902091396845447e-05,1.886278857573682e-05,1.906931003875326e-05,1.9069074365278112e-05,1.9216157842584218e-05,1.9080516296563347e-05,1.8429654192745093e-05,1.8738744047441696e-05,1.8924626195848132e-05,1.8948301502356673e-05,1.9112048179674967e-05,1.9207316967630214e-05,1.9515196492029433e-05,1.9843464526010393e-05,1.9650110996955567e-05,1.9824612566377934e-05,1.9987888885352012e-05,2.029385680402995e-05,2.0401958285379394e-05,2.042766544482602e-05,2.078441004861112e-05,2.1163047359267316e-05,2.0926865637919698e-05,2.11981618624558e-05,2.1262091475314947e-05,2.1487546330708774e-05,2.1549539175171022e-05,2.167828092177847e-05,2.196013439580474e-05,2.1890080507782765e-05,2.2480478008185543e-05,2.2804642985626613e-05,2.270277397767915e-05,2.280838213643107e-05,2.3135450477173692e-05,2.35424287779072e-05,2.3646177799793162e-05
251,1.6816202508340876e-05,1.7012426004076134e-05,1.7381687446519975e-05,1.7941421222276927e-05,1.8100957450755397e-05,1.7875632844680987e-05,1.7852207730174036e-05,1.824798375808141e-05,1.807688997222833e-05,1.8340401853892207e-05,1.8427444441689284e-05,1.885550800023409e-05,1.8847763264683293e-05,1.876673398537125e-05,1.890880354912622e-05,1.8786525842423555e-05,1.9061232367664138e-05,1.9045947792021883e-05,1.9013645526758653e-05,1.8919281575131734e-05,1.8765641023854786e-05,1.8658308240654253e-05,1.8855710158732223e-05,1.886633818956321e-05,1.887649877196015e-05,1.867302213527836e-05,1.8041574545228023e-05,1.8387731502368853e-05,1.8292554959653326e-05,1.836430594422885e-05,1.8522633030483223e-05,1.86320682728725e-05,1.894744526387531e-05,1.916754638213238e-05,1.9035880367413948e-05,1.923389033882404e-05,1.942213654511328e-05,1.9627860386085396e-05,1.9741405656461106e-05,1.9649682768732212e-05,2.0104534397514612e-05,2.0518951248855387e-05,2.0176154512216408e-05,2.0328420911848875e-05,2.0427448212702795e-05,2.0649075688823968e-05,2.0642037218956507e-05,2.078573990350877e-05,2.1054929517616467e-05,2.0962021162069395e-05,2.1498565599406387e-05,2.1754026893587626e-05,2.1723951401289665e-05,2.188853640989133e-05,2.221382506195489e-05,2.2600574695961884e-05,2.2777510951836114e-05
252,1.6039053805721546e-05,1.6227764798835782e-05,1.6560987106123193e-05,1.7133663384391636e-05,1.7240781369256218e-05,1.705247714487244e-05,1.7166919608603908e-05,1.7634560966269737e-05,1.7491209403236717e-05,1.7777972686499318e-05,1.7938467577277535e-05,1.83872105840858e-05,1.8423015736623308e-05,1.8343331166102882e-05,1.8545069966548908e-05,1.849773570638829e-05,1.878719277520022e-05,1.873803392389585e-05,1.872439069163937e-05,1.8638336905180305e-05,1.846163043404277e-05,1.845124282727061e-05,1.861801450361167e-05,1.8658269874291558e-05,1.8577016476211504e-05,1.836298164638393e-05,1.7852193732947244e-05,1.8220818317168427e-05,1.7848507276814392e-05,1.7908362593518533e-05,1.8067732110019006e-05,1.813601517995304e-05,1.842769501048213e-05,1.8503180674325255e-05,1.846581633257725e-05,1.868741520582435e-05,1.8836629883815303e-05,1.8984997580375344e-05,1.9125263174350887e-05,1.8933196398082283e-05,1.9464193041246906e-05,1.9886695026990932e-05,1.9474988190611764e-05,1.951665243791366e-05,1.96793423723906e-05,1.987303705341829e-05,1.9819392308138392e-05,1.9965792158729745e-05,2.0228527358109167e-05,2.0154140250898508e-05,2.0572296004136907e-05,2.0779884540309595e-05,2.0840523883312965e-05,2.1036323928005912e-05,2.1336306340460252e-05,2.169044389816416e-05,2.1864346046092442e-05
253,1.5265501743808794e-05,1.5471322466895567e-05,1.572169577911781e-05,1.6271126279927152e-05,1.6337796793475617e-05,1.6231910110522882e-05,1.645940906370602e-05,1.6943975916120513e-05,1.683251004527901e-05,1.7122231578658708e-05,1.7376842254612328e-05,1.7820310975955658e-05,1.7912961010841753e-05,1.7908550523221454e-05,1.813679845236115e-05,1.8162481842388807e-05,1.8471622310879738e-05,1.8398165249159976e-05,1.839804993296199e-05,1.8310884767615888e-05,1.8130182979689605e-05,1.82098245234352e-05,1.8307014383633827e-05,1.8385347855930205e-05,1.824159028846145e-05,1.8072930296843357e-05,1.7766105883851412e-05,1.8135348271070957e-05,1.7592321624695677e-05,1.762747297887076e-05,1.7815080349358245e-05,1.779865351974402e-05,1.7995199784461845e-05,1.7922933588901162e-05,1.7947925551648618e-05,1.8203519036501487e-05,1.8252990120544297e-05,1.83541832984838e-05,1.8530502475147215e-05,1.8262302401486965e-05,1.8823535878622505e-05,1.9243485564162397e-05,1.8802689983371176e-05,1.876778023259893e-05,1.899970339429628e-05,1.9159568345542965e-05,1.9066976145053484e-05,1.920964921477214e-05,1.9485861090222747e-05,1.9422619708549174e-05,1.972227774447325e-05,1.9917463347076784e-05,2.006419202150367e-05,2.027945608689429e-05,2.0529897214885665e-05,2.0873883256633467e-05,2.096307240520537e-05
254,1.4498300766232331e-05,1.4715628762850534e-05,1.4871687145355038e-05,1.5364072615451284e-05,1.5414439786352465e-05,1.544194631155892e-05,1.5768857302327248e-05,1.6226139136912803e-05,1.6162515683586184e-05,1.6428770533256553e-05,1.675461835017815e-05,1.715673201928415e-05,1.7269300421907806e-05,1.740280507893309e-05,1.7629879137492263e-05,1.7735434371292348e-05,1.806230619097718e-05,1.8019709372820543e-05,1.803091152962149e-05,1.7969389285994055e-05,1.780925659129219e-05,1.7929591590803116e-05,1.794527416904025e-05,1.8055570022935794e-05,1.785315664108065e-05,1.776856534084859e-05,1.7684950151820794e-05,1.802961556993003e-05,1.74566138404801e-05,1.7499205359558443e-05,1.7745528384461012e-05,1.7643027536108664e-05,1.768041002016821e-05,1.7498704830065746e-05,1.7525819618586914e-05,1.781936409307471e-05,1.772823524094305e-05,1.7765413688428416e-05,1.7956328219105993e-05,1.7639036202574767e-05,1.816795805823489e-05,1.858295087245445e-05,1.814850246713342e-05,1.8071655843878876e-05,1.8351651810937992e-05,1.8487812344326647e-05,1.8359339626771186e-05,1.852024125084746e-05,1.881033650949188e-05,1.8739478672444e-05,1.896344340974978e-05,1.917776847629149e-05,1.936792361456448e-05,1.9618069993432688e-05,1.981058878915628e-05,2.0151206461422693e-05,2.0121376748556136e-05
255,1.3740602112384268e-05,1.3943368247147919e-05,1.4022602148480955e-05,1.4436605559921796e-05,1.4495915483127163e-05,1.4682193056468795e-05,1.5083667502227985e-05,1.5513523751870242e-05,1.549832053736079e-05,1.57344049431362e-05,1.6092959432692627e-05,1.6420463989180067e-05,1.6518848553725627e-05,1.6801676269790846e-05,1.7014150192638335e-05,1.7209082537842155e-05,1.7519199205036648e-05,1.7560234817897448e-05,1.7590737086882157e-05,1.7592514277064866e-05,1.7482899019998365e-05,1.7607087730701307e-05,1.757310369514155e-05,1.768703621733742e-05,1.7444294689124974e-05,1.747225088491471e-05,1.755277328279788e-05,1.7857509493051486e-05,1.7354401054548458e-05,1.7441782872282773e-05,1.7758495776230025e-05,1.760948139730459e-05,1.746795572067219e-05,1.723579893432711e-05,1.723998908876579e-05,1.755953816838897e-05,1.7324138203064365e-05,1.7275106991087698e-05,1.7441301880732967e-05,1.7096922561954098e-05,1.7544554505305594e-05,1.7914617586015705e-05,1.7519055833042826e-05,1.743544120455919e-05,1.7707500814137846e-05,1.7833673479206513e-05,1.7674808511522266e-05,1.7902541835150134e-05,1.8153211218154705e-05,1.8097757209824285e-05,1.827876720202453e-05,1.8521111246186292e-05,1.8713857353253355e-05,1.901386888257456e-05,1.9174243856623906e-05,1.9489172090557322e-05,1.9368066632679166e-05
256,1.302927777324952e-05,1.3191288955026837e-05,1.320626067522888e-05,1.3528487057807304e-05,1.3602663020026735e-05,1.3931036009504709e-05,1.4380037415674923e-05,1.4795959268618616e-05,1.4820278521944485e-05,1.5040150085653827e-05,1.5395265149226933e-05,1.564155977986126e-05,1.5735781154755505e-05,1.6131176903805178e-05,1.6329722011598433e-05,1.661583242914701e-05,1.6858216053153846e-05,1.69841695336019e-05,1.704707529064623e-05,1.7117206129144148e-05,1.7095038736250164e-05,1.722334579335133e-05,1.718465460243055e-05,1.72647772959516e-05,1.704078210550183e-05,1.7198650453250933e-05,1.7361610867583546e-05,1.7631405907644435e-05,1.7224130968507455e-05,1.737207925724939e-05,1.7746332392852188e-05,1.759975466622923e-05,1.7307646276623775e-05,1.7073507488101453e-05,1.708145081066466e-05,1.7404597427072563e-05,1.7064962418157167e-05,1.6932290724906273e-05,1.7040523762801772e-05,1.6679605426126e-05,1.7039247941357015e-05,1.7281790716105263e-05,1.6953140112728625e-05,1.6900320523848434e-05,1.708957638618515e-05,1.7200531214750405e-05,1.7020790225877098e-05,1.734644454329676e-05,1.747376284811825e-05,1.7499117069157292e-05,1.7649646828457407e-05,1.789137847783694e-05,1.8081234724519188e-05,1.841069412573124e-05,1.858732638663233e-05,1.8856084693891488e-05,1.8696217023796698e-05
257,1.2420400648997087e-05,1.2529021201716721e-05,1.2480320936342872e-05,1.2698982397995648e-05,1.276298872558423e-05,1.3187938128240233e-05,1.3666603008099926e-05,1.4051246524977447e-05,1.4124773977728629e-05,1.4340455831334086e-05,1.466545955372099e-05,1.4850104483749142e-05,1.4974930060579307e-05,1.5428512017316016e-05,1.5623776880333325e-05,1.598137667410786e-05,1.6127829130889526e-05,1.629638695250152e-05,1.63980542147207e-05,1.6520356179384947e-05,1.6610128424175972e-05,1.6762536247648753e-05,1.6736710253681342e-05,1.676817472152556e-05,1.6629002466164398e-05,1.6907276905787937e-05,1.7116396203700924e-05,1.7375974708264695e-05,1.7049426610865814e-05,1.7249861912775385e-05,1.7649123654383106e-05,1.753937225486757e-05,1.7159331305777296e-05,1.6941210535428615e-05,1.6986315354804888e-05,1.7299395830048685e-05,1.6921292645936194e-05,1.6739537429635967e-05,1.6770595275318286e-05,1.6410687238885497e-05,1.6710342279446865e-05,1.675001997740511e-05,1.650926988577287e-05,1.651190417050894e-05,1.656744523155175e-05,1.6628748783810872e-05,1.6434092347801412e-05,1.68481201292599e-05,1.679509174813794e-05,1.6960409393204626e-05,1.706926259110184e-05,1.7271838241980044e-05,1.7475272089035074e-05,1.7782377807836113e-05,1.8010616628388397e-05,1.8228594397080403e-05,1.8069148260188092e-05
258,1.1949851628251296e-05,1.2003530881734484e-05,1.1903703419531247e-05,1.2016743853144385e-05,1.2034983250053924e-05,1.2504645491673088e-05,1.2983434005917414e-05,1.3294362409335298e-05,1.3433533176378998e-05,1.3637552157572106e-05,1.3920650462861774e-05,1.40697047385786e-05,1.4248394964539208e-05,1.4715060480500193e-05,1.491300285318041e-05,1.5301704481973996e-05,1.5370099903813107e-05,1.553066626975024e-05,1.568036622964017e-05,1.5843602901777497e-05,1.6042916562426268e-05,1.6242413491976547e-05,1.6207406984824272e-05,1.6203540028756868e-05,1.6183995500799586e-05,1.6540926909763456e-05,1.680176015589281e-05,1.7077826586043033e-05,1.684329242192988e-05,1.708379746548845e-05,1.746490255074844e-05,1.7405736315265545e-05,1.7000240596001912e-05,1.680283169118653e-05,1.6877527868955867e-05,1.71854670894941e-05,1.6830415023613827e-05,1.6639499858599185e-05,1.659215395957293e-05,1.626874217428769e-05,1.6544592376790595e-05,1.6361693089262108e-05,1.6229030152113208e-05,1.6282995711062397e-05,1.620437282248435e-05,1.6175972426878282e-05,1.596330451345921e-05,1.6431268583658968e-05,1.6197973530143233e-05,1.6515672935488166e-05,1.6538034015053432e-05,1.670587806678643e-05,1.6920981128692058e-05,1.7147203921924025e-05,1.7431875444605558e-05,1.7596660292107878e-05,1.7456033050298677e-05
259,1.1611989262732444e-05,1.1626302546513907e-05,1.150109343876843e-05,1.152853890004888e-05,1.1483960530737885e-05,1.1961516502347087e-05,1.238464518510416e-05,1.25879978876006e-05,1.2774163889355988e-05,1.2950404467149507e-05,1.319013924594249e-05,1.3310975238246053e-05,1.3543593161277615e-05,1.3998102162411611e-05,1.4181888023537573e-05,1.456611867718188e-05,1.4603957192807508e-05,1.472759994648804e-05,1.4943656044255075e-05,1.5145354130484006e-05,1.5433328643495623e-05,1.5697885557305273e-05,1.5616882325966142e-05,1.5608433675157302e-05,1.570837138950078e-05,1.607777984817326e-05,1.6405637608195208e-05,1.6705150502813866e-05,1.6615457617112555e-05,1.6888625392289237e-05,1.7224115543799578e-05,1.721907344225302e-05,1.6815386262864214e-05,1.664607404687181e-05,1.6713504815153798e-05,1.7022234233907387e-05,1.6724207385087603e-05,1.6549837677208733e-05,1.6454628412467762e-05,1.6191939454727493e-05,1.6476704891431973e-05,1.611130304702344e-05,1.610607800574576e-05,1.618002572805131e-05,1.6016093064658167e-05,1.5879227543450988e-05,1.5639020840274968e-05,1.6130204311111205e-05,1.5767199328258848e-05,1.6206605667882194e-05,1.608029317667614e-05,1.6256570543873307e-05,1.6456233943733614e-05,1.6556728241025668e-05,1.6872330763024724e-05,1.6978728768010168e-05,1.6856441316644774e-05
260,1.1377705713930354e-05,1.1387937719595007e-05,1.1251610160826562e-05,1.124067014525549e-05,1.1138848031311576e-05,1.1602613412353688e-05,1.1910995013924347e-05,1.2009268501674075e-05,1.218433252839786e-05,1.23197758233913e-05,1.2510135318907174e-05,1.2587840988632978e-05,1.2851749616299675e-05,1.3281764330199312e-05,1.3417162527962707e-05,1.3773702579792025e-05,1.3839661085600647e-05,1.3919149016254165e-05,1.4214965299784241e-05,1.4456743032580292e-05,1.4811733729043973e-05,1.5141177985260464e-05,1.4992589069778413e-05,1.5025433758639417e-05,1.5220198671925323e-05,1.554461726273661e-05,1.5946716192083787e-05,1.6259397862111676e-05,1.6352013731490705e-05,1.6648182077418054e-05,1.6940691268076045e-05,1.699442740656845e-05,1.6587911957457594e-05,1.6465098082143433e-05,1.651017231367714e-05,1.6798806274456028e-05,1.6554583284916218e-05,1.6411916333689983e-05,1.6333157426782227e-05,1.6117052884591778e-05,1.6434540369767242e-05,1.5956000003216605e-05,1.6087739566972615e-05,1.613674253393064e-05,1.596533275371458e-05,1.572989511297811e-05,1.545704614529478e-05,1.5962219587472257e-05,1.5531002822737142e-05,1.6052451234484353e-05,1.5741415427897713e-05,1.595779827706247e-05,1.6106656828902074e-05,1.6071336782993785e-05,1.637173785388186e-05,1.6420143870237906e-05,1.6299840071812838e-05
261,1.1216510353231065e-05,1.1253816916376927e-05,1.111242910763529e-05,1.1116506894978464e-05,1.0976369262890911e-05,1.1404079543602295e-05,1.156704667831694e-05,1.1603015819076435e-05,1.1706550865769118e-05,1.1791545720726027e-05,1.1923164241923473e-05,1.19427681808004e-05,1.2195535999595395e-05,1.2576762264335009e-05,1.2643013708447842e-05,1.294767821418689e-05,1.3080705691684693e-05,1.3121279114143805e-05,1.3499434546114868e-05,1.3780128731186774e-05,1.4191357856037243e-05,1.4551540829115284e-05,1.4354856481010363e-05,1.4465809178316308e-05,1.472134440055292e-05,1.4993448983491494e-05,1.545052565738603e-05,1.5770417215571193e-05,1.6023416913795173e-05,1.6332264968603782e-05,1.6590035497746058e-05,1.670405610649605e-05,1.6293026343826668e-05,1.6249979732748248e-05,1.6298028840763737e-05,1.652587976454396e-05,1.6313645387250042e-05,1.6217071975536385e-05,1.6212335222304058e-05,1.6018304319895707e-05,1.6362192849857598e-05,1.583995035109264e-05,1.609694612269676e-05,1.6095571946513314e-05,1.5976740376236092e-05,1.5689704223075323e-05,1.539426570080167e-05,1.5909821089116586e-05,1.5448036209086807e-05,1.603270753001241e-05,1.55440413248504e-05,1.5795303569818853e-05,1.5863893888605988e-05,1.5725946677522668e-05,1.5971042739955628e-05,1.5965278889314133e-05,1.5831866565604282e-05
262,1.110248826872698e-05,1.1177358235796364e-05,1.1045840923411971e-05,1.108993971116423e-05,1.0940081966057492e-05,1.1305875662191235e-05,1.133345915720837e-05,1.135722350306745e-05,1.1357257698512665e-05,1.1393837262821668e-05,1.1462692066728787e-05,1.1426261065866174e-05,1.1641576191451825e-05,1.1914825285442204e-05,1.1920177067240166e-05,1.2139135869974546e-05,1.2331295021540305e-05,1.2348701003564388e-05,1.27969684765565e-05,1.31011538723764e-05,1.3571707042949165e-05,1.390866121877984e-05,1.3727224387109034e-05,1.3901524127792084e-05,1.420588359239204e-05,1.4459635214933206e-05,1.4922221576007612e-05,1.525032429559452e-05,1.5613953804468703e-05,1.5923956892602867e-05,1.6131943860509792e-05,1.6309284436925174e-05,1.591289968806012e-05,1.5977643311286704e-05,1.6073904195850924e-05,1.6207106051373828e-05,1.6018615976482764e-05,1.5982948753165356e-05,1.6076051349284616e-05,1.5909307636270943e-05,1.623144594784065e-05,1.571588968445613e-05,1.606318845699369e-05,1.6036206071187814e-05,1.5973447239015937e-05,1.5712149310113296e-05,1.542493290566456e-05,1.5931880721545214e-05,1.5450275226870347e-05,1.6098749781998435e-05,1.546677550438668e-05,1.5722952834339e-05,1.570414124424284e-05,1.5508491040547133e-05,1.569220418442141e-05,1.5627422237359505e-05,1.548179278872836e-05
263,1.1021023411352343e-05,1.1124057291719444e-05,1.102895489065412e-05,1.1109697330111025e-05,1.0973579692024392e-05,1.1251781540140724e-05,1.11919894267431e-05,1.1221716906578972e-05,1.1117443294439226e-05,1.1128360387702859e-05,1.113624731319595e-05,1.1062583654278288e-05,1.1253683752459468e-05,1.1346979653838485e-05,1.1313969893121256e-05,1.142468190349057e-05,1.162330352506617e-05,1.163181800594926e-05,1.2116269427018856e-05,1.2410600000225854e-05,1.294204436725674e-05,1.321758964946902e-05,1.3125003241925024e-05,1.3302379471258875e-05,1.3674292945020689e-05,1.3938680309079615e-05,1.4353868111286206e-05,1.468747098585158e-05,1.5126204170489706e-05,1.5431945692584804e-05,1.5560964003565335e-05,1.5802175288378077e-05,1.54474556631714e-05,1.5626128307107302e-05,1.5808619038211884e-05,1.5829638438709133e-05,1.568417116714893e-05,1.5723537322032813e-05,1.5905663232079538e-05,1.579603113218168e-05,1.6042248433011925e-05,1.5560622947924947e-05,1.5958204635649523e-05,1.5963411283377336e-05,1.591956521590608e-05,1.574729234500014e-05,1.5510048600700164e-05,1.5971539811561052e-05,1.5484616659075582e-05,1.6181042473386058e-05,1.5474126523726966e-05,1.570559495433725e-05,1.5610372310462365e-05,1.5371719427615106e-05,1.552986897677778e-05,1.5391705371699105e-05,1.5246822903717081e-05
264,1.0966196228041548e-05,1.1082444642171969e-05,1.1046889102311464e-05,1.1159224358414211e-05,1.1040305003666413e-05,1.1212565685544392e-05,1.112349906064801e-05,1.1136590491888093e-05,1.0950907354452671e-05,1.0970948044382036e-05,1.0929641297998236e-05,1.0845757001633414e-05,1.1039583075565766e-05,1.092260308514583e-05,1.086780049268515e-05,1.0878657539033853e-05,1.1023939282498927e-05,1.1021074276254242e-05,1.1495396050143272e-05,1.173700611889784e-05,1.2299857691224299e-05,1.2502329115938639e-05,1.254304394987288e-05,1.2664421950397685e-05,1.3125221916145962e-05,1.3406885051274686e-05,1.3746106633002772e-05,1.40731624128844e-05,1.4569530576825714e-05,1.4884851867598815e-05,1.4912497493247494e-05,1.5198421318750705e-05,1.4920467064046262e-05,1.5196692287307282e-05,1.5464383150436332e-05,1.537845041382723e-05,1.5313946245172594e-05,1.5441226253539572e-05,1.5675028862848348e-05,1.565515728065778e-05,1.5807724199834185e-05,1.5371247421784767e-05,1.5789544169372568e-05,1.5880503277033177e-05,1.5825897941713086e-05,1.575692155323695e-05,1.5605031030231987e-05,1.596751047370788e-05,1.5514253586126213e-05,1.6201876055088308e-05,1.5537699735772082e-05,1.5725659481881332e-05,1.5571071193997428e-05,1.5279437657514353e-05,1.545075878856048e-05,1.5242145731312543e-05,1.5108233009278445e-05
