pixel,1409A,1414A,1419A,1424A,1429A,1434A,1439A,1444A,1449A,1454A,1459A,1464A,1469A,1474A,1479A,1484A,1489A,1494A,1499A,1504A,1509A,1514A,1519A,1524A,1529A,1534A,1539A,1544A,1549A,1554A,1559A,1564A,1569A,1574A,1579A,1603A,1608A,1613A,1618A,1623A,1628A,1633A,1638A,1643A,1648A,1653A,1658A,1663A,1668A,1673A,1678A,1683A,1688A,1693A,1698A,1703A,1708A,1713A,1718A,1723A,1728A,1733A,1738A,1743A,1748A,1753A,1758A,1763A,1768A,1773A
153,0.01892055239641425,0.018937936161118,0.01897842466853044,0.019006090273548642,0.01904133200534329,0.019116257558433387,0.019156024239206548,0.019178691998457058,0.019215011070670363,0.01926399501608356,0.01928218749064837,0.019338335073701002,0.01939464718863696,0.019457724851329527,0.019500981687678096,0.019536331113169728,0.019575355680745383,0.019587990886943792,0.019632458262385574,0.019672440856718976,0.019688327702210982,0.019706869039197758,0.019739160895147774,0.01976484276501948,0.019807876948073483,0.01980812085811532,0.01983225493715025,0.01983890180424899,0.019849812426169348,0.01989394445835032,0.019882750284596625,0.01992273069103974,0.01991325086051829,0.01994375725576706,0.019934654901181324,0.019967872761531637,0.01997033000658036,0.01997415605287432,0.01995776281577364,0.01995467207797093,0.019946279209807228,0.019916188269683745,0.019935807026650317,0.019923743903190728,0.019862134096622637,0.01978404992064226,0.019773919426938645,0.01974201862841852,0.01974174776700754,0.01970682668844846,0.019659001550776836,0.019637609694115363,0.01960554173673397,0.019530985694022885,0.019466589840243728,0.01943809580819785,0.0194017617859654,0.019338251883248583,0.019298764473946184,0.019224179176268303,0.01915213564335612,0.01908147784510376,0.0190633318572132,0.01899075878087909,0.01893216709729753,0.018855812651997136,0.018755427671297405,0.01871235128581867,0.018647190216995128,0.01856288495924707
154,0.024629395855993268,0.02460649032186376,0.0246115781752315,0.02460316219444797,0.024601774313609697,0.024654134360064698,0.02466519456049273,0.024646768018083947,0.024653166072256198,0.024673681244571817,0.024659407529791896,0.024689681581797667,0.024724053965337826,0.024767996132256342,0.024779807079770955,0.02479713436233268,0.024804056031549514,0.02479455518862933,0.02481518775513344,0.024839086280831903,0.02483863751904319,0.024830451294175986,0.024840003801545624,0.0248535821536366,0.024878454250188385,0.024859348001201032,0.024876467697598128,0.024872189809636847,0.02487072998167311,0.02490941603533658,0.024892573497384458,0.02493202048516861,0.024902236517951086,0.024923997121538716,0.02490446240643328,0.02489320221160613,0.02487848433363395,0.024872279840791142,0.024856153933927524,0.024839327199047658,0.02482449273455524,0.02478393762471183,0.024801928981237925,0.024792414542459645,0.02471199682357457,0.02463565891154596,0.024632886059431588,0.024602946027299503,0.024610163028932302,0.024581860180489714,0.024535427112455432,0.02452860809014805,0.02450260903703123,0.02443381128577064,0.024373822348402262,0.024360903084448098,0.02433552433753694,0.024273319826916776,0.024245201569090703,0.024170913161810352,0.024096584080098838,0.02403503972044858,0.024025742596509008,0.0239522974450892,0.02390717870797104,0.023833222627826837,0.023734764925986387,0.02369817893293808,0.02364352679753169,0.023562505305080347
155,0.032228536195780144,0.032129709666207915,0.03206843846933682,0.03199291692645324,0.031926306911721325,0.031936949048761445,0.03188920370208508,0.031804769702163636,0.03175329458408339,0.03172360838348775,0.03165064618654436,0.03163560149775018,0.031631808651860084,0.03163721170422633,0.03160763672233846,0.03158741055130376,0.031544764028518,0.03150110318976575,0.031481149016466,0.03148443445696352,0.03145729636571077,0.031407343202001003,0.031387421213301535,0.031385570034749906,0.031384229699857866,0.031337758488636375,0.03134382307748678,0.03132649228474898,0.03130517970692245,0.031331310465452754,0.03130877410523685,0.0313373426285254,0.031276444898438394,0.03129374113124871,0.03126046672341316,0.0311960412651705,0.031158547051677213,0.031140401842032386,0.031127737037064906,0.031087745045445595,0.031067699214268975,0.031019026541234895,0.031031270028543563,0.031014437752800838,0.03089981554165575,0.030823912056788826,0.030828598816159826,0.030790835811868675,0.030803350717201423,0.030771300228326907,0.030712922308003238,0.030721511370340262,0.030699165730599474,0.030624640237914683,0.030564852934594294,0.03056853008252168,0.030553040125307362,0.030489315990834813,0.030479979266666117,0.030401779065672638,0.03031612546162813,0.030264551170492964,0.03028629316823192,0.030218213660658175,0.03020326964845913,0.030144478804133824,0.030046865362740968,0.030034811152518676,0.030011942729311982,0.029948696535903468
156,0.042485670240657664,0.04230313854276119,0.042168163749562115,0.04202050953068723,0.04187982508047765,0.04186127390894629,0.041741613124918864,0.04158630321434515,0.04146561732675318,0.0413841257470838,0.04123767923929186,0.04117926571012904,0.041137672887304085,0.04110062480387967,0.04103672048029891,0.040968855531284966,0.04086888022543248,0.0407874114392505,0.04072008342041753,0.040708714395164464,0.04064968909315028,0.04055062125617539,0.04050187046384873,0.04048504107927288,0.040458820321147726,0.04038067968267152,0.04037676204999965,0.04034755243511292,0.04030463559954209,0.04031949208309152,0.04029446576189605,0.040310979007006524,0.0402094647574528,0.04023640667110275,0.04019108375310092,0.04009671137487435,0.04003823081094063,0.040012681403394514,0.0400095610951676,0.03994370511226772,0.03992499901876575,0.039872983818893495,0.03988357307624591,0.03985009689728609,0.03968232058918489,0.03960203880854996,0.03961590247540963,0.039562936657411236,0.03958518659457767,0.039546536362358144,0.03946622112019529,0.03949270101717298,0.0394784929145214,0.03938006840231772,0.03931371505032559,0.039342740918772816,0.039342304161960086,0.0392734420808449,0.039298624698076316,0.03921728111505216,0.03911106729656467,0.03907269691061325,0.03916048220184016,0.03911228867616527,0.03915514286623837,0.03912993308716434,0.03902913973581175,0.03906778458699673,0.039108118956082925,0.039080332677059584
157,0.05600113953785772,0.055784152299032996,0.05561189977555329,0.055434041290066016,0.05524889482595777,0.055244060713991364,0.0550748445632845,0.05487458932915083,0.05470377530526822,0.054592092580447005,0.05438324563930605,0.05430115229171335,0.054236996589055335,0.054166047906494666,0.05408239960909024,0.05396986754387724,0.05381537906767589,0.05369847906662933,0.053586029413798114,0.053562318059823234,0.053470374752799366,0.05332306047582158,0.053244723353929616,0.0532086069127883,0.05315966206936916,0.05304592531665785,0.053028784043356564,0.05298440089342668,0.052917148361259735,0.05291895181896943,0.052890090535251184,0.0528948281203517,0.05274782403376138,0.05278989859050401,0.05273467020313044,0.052634544324364964,0.05256453542473166,0.052540784500760086,0.05255698538637832,0.05247453816076817,0.05246965128224733,0.052429471315991946,0.05245227228286448,0.05240843462572412,0.052190856389379904,0.05211730459234245,0.05215497558424274,0.05210208567970467,0.052153104796240884,0.05212962871873732,0.05204415133798163,0.052104295099361285,0.05211936933842228,0.052001772632434114,0.051941571408329563,0.052023508097932734,0.052062101433092235,0.0520037661878906,0.0520948534144757,0.05203391550605916,0.05191929931524112,0.05191249050100953,0.05210283164022598,0.05210469814978085,0.05224120584262143,0.05227559402404522,0.05218138307090249,0.05229820139131903,0.05243860561883792,0.05246870939502391
158,0.07143772132554319,0.07128542323128803,0.07115021884892672,0.07102137058428587,0.07086049616311353,0.07090687551292084,0.07074866379846262,0.07055743836823783,0.07038812569458408,0.0702803947402496,0.07005779090742799,0.06997451438617533,0.06990851319788156,0.06981620680858999,0.06972626696059422,0.06958846436230898,0.06940118539805502,0.06926155475395981,0.06911608296174836,0.06907368491482961,0.06895837604370697,0.0687811843905373,0.06867440571158842,0.06861328810202401,0.06854399297895024,0.06840258359811383,0.06836572905451613,0.06830407774397733,0.06821608083493058,0.06819999630150249,0.06816684987803269,0.06816010499049463,0.06798899559993404,0.06803878671090854,0.06798436833721272,0.06793041942831525,0.06787237784662976,0.06787107427516166,0.06792579757248067,0.06786064006251076,0.06789366725404229,0.06789948013431915,0.06795970217244995,0.06794360150729645,0.06773618914627401,0.06771674161206571,0.06781107488404703,0.06780814587567613,0.06792031331144006,0.06796529696473576,0.06793322945238914,0.06806008667602223,0.06814566202683896,0.06806828830739255,0.06806560523252507,0.06824195278363536,0.06836028205746637,0.06836284003420459,0.06855701344013526,0.06856857892669695,0.06849864750167198,0.06855927496890049,0.06886019402860957,0.06894813164590886,0.06919375585714736,0.06930583136821833,0.06924832083999613,0.06944440621531718,0.06968442648691335,0.06977873889713658
159,0.08428499441010119,0.08427772590916748,0.08424005632718819,0.0842227410150942,0.08415660863672486,0.08424240368994611,0.08416688336713797,0.08404651753010164,0.08394688606160043,0.08387578955773246,0.08372299457098385,0.08365651532413107,0.08361303347734614,0.08352125421510112,0.0834458971858577,0.08332872998501101,0.08316433107244622,0.08304171978072349,0.0829000566934145,0.08284411026849847,0.08274297340365865,0.08258990455703752,0.08247803299241868,0.08240595258792717,0.0823349941039678,0.08220789948354365,0.08216038818129619,0.08209977365445073,0.08201950210265567,0.0819936487260578,0.08197140390009021,0.0819614724168695,0.08183000103098761,0.08187687385823858,0.08185220286228106,0.08194212220774771,0.08193039697433975,0.08197901063931423,0.08208892270306434,0.08209329407473552,0.08218655633293515,0.08227402825976529,0.08239020350686836,0.08245440153364121,0.08236350020674572,0.08245858793591,0.08262966786667418,0.08273289284530548,0.08291562450344239,0.08307878340548143,0.08316986684398718,0.08337786847746452,0.08356402747095777,0.08361916110642181,0.0837357250079138,0.08401791239386723,0.08423362846027717,0.08435488423678013,0.0846516795207966,0.08478545908907555,0.08483688281338439,0.08499209971477296,0.08534436727150695,0.08553172376238859,0.08584500273601922,0.08602529321262006,0.08605046394882761,0.08628245963315813,0.08655249415398597,0.08669193071461878
160,0.0890104781108166,0.08911747653128517,0.08914978477399191,0.0892185322912628,0.08924585787061498,0.08929866228893436,0.0893220869169752,0.08929070560351432,0.0892907223330674,0.08925863690921793,0.08923553650510803,0.0891855104639696,0.08917643033661275,0.08910699527624234,0.08906404155381449,0.08901559237250939,0.08893296739169257,0.08887525079857822,0.08878548983986133,0.08873541068998221,0.08869591358349771,0.08863177513870069,0.08855151451742077,0.08849844116307133,0.08845604015154115,0.08840000133069154,0.08836496257087012,0.0883373685190969,0.08830431571284049,0.08828604673481667,0.0882953171111621,0.08829112288518161,0.08826774794165962,0.08829884986788633,0.08833087274608001,0.08860595743881143,0.08865594882330388,0.08875728272188843,0.08890630360558195,0.08900564864877003,0.08914509792791044,0.08930866522053107,0.0894606848294299,0.08961702432034722,0.08971338009627973,0.08993056988095802,0.0901409924989764,0.09035357656354943,0.0905552988473251,0.09082180937787597,0.09104869632254516,0.0912905878708613,0.09154942990797436,0.09178082533304463,0.09202376105660212,0.0923540763168532,0.09262266730068286,0.09287107631305593,0.0932034372674468,0.09346195379320994,0.0936791349118417,0.09391702981743401,0.09421534322161997,0.09448137567571838,0.09478532692118903,0.09501021941601312,0.09517009029054788,0.09539199042217322,0.09561331234388268,0.09579586985647427
161,0.08390522072753416,0.08399947023134505,0.08399766472348502,0.08404940421184359,0.08408192507581143,0.08402537913146033,0.08407771308997923,0.0840800884695684,0.08412860170592137,0.08409250572381109,0.0841634227103122,0.08410198168309375,0.084101839049289,0.08404701305193073,0.0840212147094955,0.08403610640258005,0.0840303872512301,0.08403733501935075,0.08400661911101634,0.0839657089772268,0.08398816178241303,0.08401745490797546,0.08397528512378795,0.0839484123250386,0.08393990403351116,0.08396130987110248,0.08394373421947489,0.083955208791329,0.0839726786446144,0.08396104856532545,0.08399432039238071,0.08398754471920973,0.08406983750858185,0.08406809844136227,0.08414197299968511,0.08447597538755541,0.0845568347923405,0.08466867102423807,0.08480526152355154,0.08495745421804958,0.08508901845867857,0.08526560824148925,0.08539830781798279,0.08558846542499657,0.08582559306984806,0.08608838644035535,0.08626073357671682,0.0865116287876113,0.08665298919975847,0.08693655704411749,0.08722502297709987,0.08742123532458126,0.08767519865575425,0.08802089167576514,0.08831922854206152,0.08860887952788342,0.08885263103148855,0.08916616786791205,0.08944791294386566,0.0897759306258133,0.09012285984962654,0.09039668606159708,0.09058384563377744,0.09089069482342517,0.09114462997707856,0.09140348017123802,0.09171377669255397,0.09192888300251592,0.09210077137092378,0.0923591010161637
162,0.07251470563756586,0.07251642214722936,0.0724239853447898,0.07239489541377082,0.07236285467947247,0.07219915336309389,0.0722097119145775,0.07218659395187874,0.07221562949694549,0.07214049479766839,0.07222231303534513,0.07213312546726534,0.07210951769928488,0.07204983057771455,0.07201628353891712,0.07204981007459793,0.07206805109856079,0.07210026978954394,0.07209523158640962,0.07205361112055225,0.07209537716654565,0.07216223563107105,0.07213629890006809,0.0721177808973766,0.0721212192540691,0.07217358397046202,0.07215834992016013,0.07218414633073995,0.0722193729277024,0.07219823091640915,0.07222696048099662,0.07220311117151537,0.07231942228538643,0.0722801993456583,0.07234998102294413,0.07256423145109897,0.07262688074862089,0.07270072962823709,0.07278408330053357,0.07291667262734554,0.07299677317166924,0.07311889480594756,0.07319348652346931,0.07334164401926571,0.0735954114325772,0.07380796152887957,0.07389804363696212,0.07410095665335208,0.07414884732687406,0.07436515938156088,0.0746133759458372,0.07472473696504266,0.07491131530307764,0.07525056717160415,0.07550983487490676,0.07570705717846,0.07587385943881063,0.0761596363755839,0.07634712221592414,0.07665811043789289,0.07702526108690566,0.07727072687962554,0.07736164570338443,0.07765221208922937,0.07784878439400078,0.07811105896936242,0.07848836726419613,0.07869701488904034,0.07884386375669683,0.07915280131771214
163,0.05967111719696828,0.059618628123750926,0.059487199042368974,0.059413180551351925,0.05934070720554669,0.05914722509335641,0.05912305667119494,0.059079624369852785,0.05908205475067482,0.05898611346640189,0.059045628793763225,0.058951060509655324,0.05890588553578515,0.058844955365833534,0.058806433977796675,0.0588337938904467,0.05884654230404723,0.05887991250873551,0.05887469275060641,0.05883448766577271,0.05886684913056753,0.058926137947042816,0.058904495233622366,0.05888235014911707,0.058879770658493966,0.05892794794949011,0.05890528551394676,0.05892299363804295,0.058951923278815786,0.0589147928224057,0.05892585682467823,0.058883593057487374,0.05897655937201252,0.05891214907570402,0.05895095094902283,0.058987631978988486,0.05901051926908915,0.05903409721863225,0.05906010571519816,0.059137702570330984,0.059160677549154765,0.059209541005786334,0.05922310948655811,0.059298389189861835,0.059482571685362425,0.05960355800394716,0.059614157480297164,0.05972763199498057,0.05969468415024794,0.059810359698348026,0.05995926108537049,0.05998872986917544,0.06008396144577539,0.06032902155851101,0.060491425458133324,0.060578225270592416,0.06064417790527839,0.060832429006772125,0.060911786895352975,0.061128355767586615,0.06140517096076189,0.06155968066432161,0.061562543051741636,0.061763849707817085,0.0618723188385121,0.06206621995738289,0.062374992717619274,0.06251976932305155,0.06260440846405725,0.06285544773031274
164,0.04786458889976265,0.047831773153986026,0.0477411216064109,0.04768869849289338,0.047637823892890716,0.04748546865685994,0.04747344323092879,0.047448839684967166,0.047456876933855516,0.04738036731840777,0.0474362696735876,0.04736754391526715,0.047325318061179504,0.04728185428488565,0.0472574531286165,0.047283388775468435,0.04729876861331141,0.047335053554217375,0.047329511033646916,0.04730481998596239,0.04733141176806287,0.04737907590308945,0.0473688695264742,0.04734756420021529,0.04734047464858182,0.04738522011100176,0.047360583869807175,0.0473678387049737,0.04739217213721248,0.04735045332435196,0.047354074369585684,0.047307117395838615,0.04737138632460367,0.047301119481462164,0.04731723173920526,0.04724865284132376,0.04724388030991617,0.04723740339336964,0.04722569414317478,0.04725909993123766,0.04724316400982016,0.04724192207565395,0.04721132294116361,0.04722881588764678,0.04733300126582489,0.04737593644499663,0.047327497189160316,0.04735805445623269,0.04727038528885677,0.047293509662334615,0.04733871402303071,0.047302614315129284,0.04730861731777792,0.04743644315628452,0.04749135130976288,0.04746900806037528,0.047432929716474864,0.04750214280148956,0.047474852444240746,0.04756371875676997,0.04770067213480896,0.0477379574402397,0.047648243284036496,0.04771979086739195,0.047712771919633926,0.047785826585077865,0.047948673808110166,0.04797973894110776,0.04795940747607875,0.04807233536862195
165,0.03765821221169094,0.03767171539944399,0.037649372682101286,0.03764350736058527,0.037639087956658664,0.03754931074604551,0.037569354432704836,0.03757970675080489,0.037608891105038296,0.03756900314895075,0.03763482726524347,0.037600029816910345,0.03757602525382578,0.037557962145108814,0.037554860926962655,0.0375848573965564,0.037612788790637806,0.037654744202269975,0.037656909833095865,0.03765566241349413,0.03768791451851836,0.03773527045409125,0.03774395957126458,0.03773072249113922,0.037729775937398964,0.037780675219650686,0.03776376586155776,0.03776816665721023,0.03779678387836803,0.03776696140470047,0.03777640621946764,0.03774025596097911,0.03779164992268204,0.037731721990609854,0.03774418110074733,0.037665939208988766,0.037654576128167715,0.03764195845298626,0.03761476398198678,0.037627095560545526,0.03759435144491032,0.037573825255185364,0.037521334275750315,0.03750897797800351,0.03756077465909022,0.03755750342684544,0.03747429224778853,0.0374527692491388,0.03734027042330136,0.03730084066795903,0.03727213913731108,0.03719368460203027,0.037134097337548334,0.0371685949260754,0.0371403465617144,0.0370383330092843,0.036930391402076185,0.03690446691007651,0.03679976262085136,0.036782007234644136,0.03679891180612717,0.03674709384372896,0.036592588973178894,0.036558427009620635,0.036461023927905525,0.0364286014638393,0.03646519746861463,0.036404965310934095,0.036302840617106764,0.03629756621559805
166,0.02938004545020092,0.029426127114850105,0.029454366620757906,0.029481837479875313,0.02951094920834195,0.029473040766826736,0.02951280675041033,0.02954699700163004,0.029588912142596176,0.029578105558672605,0.02964404123283908,0.029632410431352143,0.029623600210144683,0.029623206960404692,0.02963205161077063,0.029658486028322224,0.029691022492591927,0.029729440894802926,0.0297373945229109,0.029750540783068737,0.02978574792920265,0.029832106430947556,0.02985248117539633,0.02984347797459545,0.0298502418211671,0.029901810430452376,0.0298929781210941,0.029895812790971137,0.029926095350672574,0.029912908101521973,0.02992864962969688,0.02990694322449784,0.029949634926503838,0.029905317614199813,0.02991922185165648,0.029866578113574824,0.029857681535019942,0.029847749731029737,0.02981663922169788,0.029818206169768463,0.029782583525867906,0.0297600264401596,0.02970400166601238,0.029678239704490756,0.029701483083546462,0.029674923610246325,0.02958075837821457,0.029539605879360425,0.02942941940660622,0.029362501029913682,0.02929779486289292,0.029204922425327295,0.029116927150726973,0.029096941632332743,0.029024864096193006,0.028892997400701538,0.028762541269559145,0.02868642789738848,0.02855261656384282,0.028477087519061983,0.028427460111553487,0.02833969832108793,0.028174647781867814,0.028092166160433026,0.027961676165448045,0.027877473131589482,0.027850017702968608,0.027758789903177282,0.027633023404155608,0.027577932263629992
167,0.02320282853779692,0.023265293434378186,0.02332221422321878,0.02336762056639296,0.02341618888994186,0.023415705480805068,0.023462403509619253,0.02351030709177751,0.02355926618640183,0.023569497957813733,0.02362782118236708,0.023632278249922804,0.02363273397869018,0.023642657235151743,0.023655298578518717,0.023673040547437043,0.02370083274758714,0.023728618412452586,0.02373754898809682,0.023750654955089448,0.023780323250110827,0.02381978661463207,0.023838389731113224,0.02382671461775101,0.02383465904308758,0.02387620240450403,0.023870618160610483,0.02386872249904395,0.023892719521514984,0.02389070661357071,0.023907058231266855,0.023895282803575252,0.023925123135556496,0.023893890994742758,0.02390424582280513,0.023867500559131054,0.02385892211049348,0.023848998484724042,0.023816349386581483,0.02380674711241811,0.02377182909743691,0.023751466182034744,0.02370135462178739,0.023664506305615268,0.02366868935890919,0.023627691185811938,0.02353871088698405,0.02349618261540768,0.023400722435796363,0.02332969639538028,0.02325623388884381,0.023167908894817492,0.0230806704213329,0.02303391845017608,0.02294918667697761,0.02282543921695493,0.022707899625471532,0.02261721436958653,0.02248874409871789,0.02239445545607597,0.022321455869935218,0.022231502305760608,0.022089091471681064,0.021997235420727224,0.021869030120331385,0.021770653536087453,0.02171984799377516,0.02162941285195924,0.02150992774302586,0.02144553729280712
168,0.01873396836324872,0.01880471852521232,0.01887614798110212,0.01893284743331736,0.01899488954867636,0.019019775006137527,0.01906870936555089,0.01912742002745528,0.019185173701559345,0.0192135609600628,0.01926781615384601,0.019288808129126672,0.019298373331732045,0.019318005836592843,0.01933590769657712,0.019352479673650173,0.019378006896677926,0.019400548883746503,0.01941475832102684,0.01942358762851469,0.019448248506324383,0.019484979349785644,0.019497277046916426,0.019486427130924525,0.019494036697863943,0.01952588199051124,0.019524360909568314,0.019520063106775662,0.019537265625551897,0.019542379112676332,0.0195579630892201,0.0195535508804822,0.019571834538844545,0.019551457124630314,0.019557356409054486,0.01952714361712268,0.019516028054853092,0.019501069433460715,0.01946732333375328,0.019447030330153367,0.019410802496720583,0.01939048850925213,0.019347860202067392,0.019296989820185743,0.01928563225032215,0.019233017402024426,0.019153162605480847,0.019110554738769527,0.019027189404790184,0.018958042862886968,0.01888927466238966,0.01880682915974918,0.018729840361517997,0.01866754723513221,0.01858458526011077,0.018478251176750244,0.018381030820154024,0.01829182807871468,0.018177095732926998,0.01808268523378803,0.018004472379397257,0.017918302862292974,0.017796401195840538,0.017703526575413474,0.017580237884513572,0.01747761417103962,0.017412976594878168,0.01731823823004281,0.017202083165813346,0.017131229379272674
169,0.015285962913704184,0.015359038023077146,0.01543348007711581,0.015496125705218482,0.015565468239805022,0.015603135299964129,0.01565017503376334,0.015715922835491197,0.015780877710953482,0.01582220585829995,0.015876832369649138,0.015913238029510834,0.015932983666691457,0.015962394206913155,0.015989880183293996,0.016015156910237256,0.016045815037061918,0.016073086565197518,0.016100565923474388,0.016110760935323726,0.016137526836214857,0.016181100223369434,0.01619167431546684,0.0161915460020611,0.016203090147813952,0.016232945580184368,0.016239812763836976,0.016238884466745932,0.016253736288855833,0.01626474742183792,0.016280035117925855,0.016281587946299452,0.016293589651185318,0.016282057547284817,0.016286568641126542,0.016260005426992987,0.016247477342313618,0.016224507102690744,0.016191536850213514,0.016166174985805637,0.0161279615682497,0.01610425789980649,0.01606840192519055,0.01600550159379316,0.015983843308055676,0.015924939189961726,0.01585179605899824,0.015805020602976592,0.015729157080670502,0.015659971558813098,0.01560218834923914,0.01551895294416894,0.015450811149908131,0.015378495924931929,0.015302272548480163,0.0152063037020632,0.01512261900726549,0.015040267160688937,0.014935960691682747,0.014850562939080422,0.014772215894541871,0.014688411304873854,0.014573939715220953,0.01447820354421951,0.014355003696537362,0.01425005258824291,0.014173675489181362,0.014064890098182846,0.013946155581386968,0.013863449383362056
170,0.012353938399827742,0.012422342100265807,0.012490763864144295,0.012551604638076395,0.01261996179025746,0.01265928123771038,0.012699430374229216,0.012766407457100172,0.012831107987535551,0.012876900968701862,0.012930823645014298,0.012976872716572023,0.01300393873638184,0.01304012968009822,0.013076389243871486,0.013111081922187259,0.013148320268255478,0.013183211190001879,0.013223561291555087,0.013239155100252926,0.013271435838562695,0.013323745339113615,0.013336683761940044,0.013351673174357426,0.01336897228419158,0.013401643894443387,0.01341725692065086,0.013422183594078645,0.013437381276521693,0.013452471871487496,0.013465647958076013,0.013469709063934859,0.013478914694749556,0.013471206203204642,0.013475296809478956,0.013445712331194798,0.013434224800149606,0.013404294642266706,0.013374948473763495,0.013351500757845058,0.013314880480859562,0.013287145215995905,0.013258505681746609,0.013194260633855872,0.013171319654552269,0.013115827656861815,0.013050069355972329,0.013000676263349557,0.012933981095972527,0.012866056825831671,0.0128223174472037,0.012736780405295457,0.01267605519837809,0.012601525549956707,0.012534950958801352,0.012443375645229036,0.012367223861639465,0.012294486192025044,0.012197839832221957,0.01212792158487478,0.012052885929539398,0.011975453176682627,0.01186407540694436,0.011769428943382608,0.011650907468237923,0.01155075343162495,0.011472403908959398,0.011355646299053912,0.011241176262599866,0.011152206244051327
171,0.00979553364978032,0.009852509038493823,0.009909850846582654,0.00996063120280158,0.010019784704870405,0.010052723572467387,0.010082102446660416,0.010144297299365158,0.010199946096115676,0.010242673658126693,0.010290930171341093,0.010339343440041155,0.01036780944839097,0.01040657710884574,0.010445365366154206,0.010482098104705509,0.010520298378590665,0.010556960227111624,0.010600237167338142,0.010617393369745516,0.010651113945323306,0.01070361114868683,0.010717280107937065,0.010742272330791312,0.010761860539941295,0.010795839735792062,0.010815343998242742,0.010824281541828755,0.010840166779057091,0.010856965873660892,0.010865978699098168,0.010869576599672998,0.0108773918479464,0.01086795368306765,0.010870713085147102,0.010831940428955966,0.010822262488202344,0.010790271325757852,0.010766395218913951,0.010748030747091304,0.010718041361423816,0.010688314579681423,0.010666854545939122,0.010614196500975509,0.010598021355420241,0.010554442397944359,0.01050168492651002,0.010456069706620946,0.010403590931051476,0.01034353372630209,0.01031305406013513,0.01023204994286723,0.010180512044497063,0.010112316612465148,0.010058302449369715,0.009973725247028218,0.009905066576496173,0.0098447828700409,0.009757044604562184,0.00970624895578536,0.009639218829837906,0.009575993723899176,0.009474945071561786,0.009391842629942956,0.009290565828460705,0.009205806481877028,0.009139912364033222,0.009032603239215177,0.008937159151679808,0.008856050935496063
172,0.007692024943988577,0.007732789030637213,0.007776359484220224,0.007811655770283719,0.00785570073538808,0.007877176688865681,0.00789431850054122,0.007946393359580356,0.007987408701839935,0.008022880087565727,0.008060523174429695,0.008105054230159756,0.008129147118102998,0.008166460583561122,0.008200758078384112,0.008231749084939491,0.008264983790587382,0.0082961907277308,0.008332602816218726,0.008344980482623913,0.008373595557899254,0.00841658161051164,0.008426933628526558,0.00845269157841725,0.00846987908165935,0.00849972102783355,0.008516954803243812,0.00852630068116168,0.008541931685469201,0.008558086864064144,0.008563316663369977,0.008566117241050993,0.008573542910456255,0.008560514491510091,0.008562441519256225,0.008518334368255448,0.008510361042898576,0.008482197488169,0.008463541908418446,0.008449277391394644,0.008428465773942564,0.008398823762748937,0.008382561351165331,0.008348071848156023,0.00834114575735462,0.008311654229292009,0.008276764626675778,0.008240205102155137,0.008204590086752344,0.008159219967405438,0.008138883334886946,0.00807203780849531,0.008033055922270287,0.007977197670542715,0.007938025296965445,0.007868758812464254,0.007811529487506417,0.007766138513134098,0.007691183635909019,0.007658768116330678,0.007603573724048794,0.007559720360577055,0.007479294179509652,0.0074165720747131954,0.007342392866225744,0.0072790077278538185,0.0072349677937162205,0.007150767693538726,0.007084566765247249,0.007022281828987469
173,0.006131693079764565,0.006152640111433861,0.006179191272714922,0.0061967191111699784,0.006222886172482459,0.006230758603300322,0.00623645173906357,0.006274524223783664,0.006299302926276865,0.006325301774094809,0.006348368498789717,0.0063830896334359346,0.006397313877024228,0.0064273586763907145,0.00645089070929821,0.006470656935136043,0.006495441833482596,0.0065169130496902615,0.006542779477505725,0.006547919181455553,0.006567667895717179,0.006597743383779125,0.00660324072966641,0.006623578531098496,0.006636459438077414,0.006657271985928114,0.006669020145820562,0.006676158674368918,0.0066895389564282075,0.006702822943239561,0.006706307180066957,0.006708871777543244,0.0067158714667752036,0.006700966895626704,0.006703198621583911,0.0066623795875332785,0.00665641647129626,0.006635889608213371,0.0066216090078875176,0.006609457716835475,0.0065972696085750135,0.006569499306608855,0.006556599722519377,0.006538514390583393,0.0065384687728504,0.006519234572110747,0.006501236462953358,0.006474457752241204,0.006453317087716413,0.0064238184312891975,0.006410729252455952,0.006363387236409927,0.006338678177598272,0.006298206449615335,0.00627417368077971,0.006227238509436977,0.00618519353432765,0.0061554666972923715,0.006096928328189122,0.006078661421019704,0.006036341640832861,0.006010668857168664,0.005954850993101881,0.005913312054382628,0.005865826849392803,0.0058212448059861074,0.005798629762429266,0.005739623083793059,0.005701669267904782,0.005660133720924248
